student_id,subject_name,subject_code,semester,archetype,subject_score,attendance,lab_performance,previous_related_score,cgpa,credits,is_practical,class_avg_score,trend_indicator,weakness_severity,needs_intervention
STU_00041,DSA Laboratory,DSAL301,3,strong,91.3,100.0,83.3,68.0,6.53,1,1,62.6,1,0,0
STU_00042,Engineering Mathematics-III,MATH301,3,below_avg,28.9,73.1,8.6,50.5,3.71,4,0,50.0,0,4,1
STU_00042,Data Structures and Algorithms,DSA301,3,below_avg,2.7,60.6,2.9,33.8,3.71,4,0,50.0,0,4,1
STU_00042,Database Management Systems,DBMS301,3,below_avg,39.0,68.1,22.4,39.1,3.71,4,0,50.0,0,3,1
STU_00042,Digital Logic & Design,DLDA301,3,below_avg,14.9,75.0,18.4,26.6,3.71,4,0,50.0,0,4,1
STU_00042,Python Programming,PYTHON301,3,below_avg,30.5,77.7,32.4,41.5,3.71,2,1,50.0,1,3,1
STU_00042,DSA Laboratory,DSAL301,3,below_avg,21.3,55.2,29.9,41.0,3.71,1,1,50.0,1,4,1
STU_00043,Engineering Mathematics-III,MATH301,3,below_avg,23.0,54.2,22.2,38.3,3.74,4,0,52.5,0,4,1
STU_00043,Data Structures and Algorithms,DSA301,3,below_avg,39.1,60.8,30.8,32.3,3.74,4,0,52.5,1,3,1
STU_00043,Database Management Systems,DBMS301,3,below_avg,23.3,47.6,53.3,48.7,3.74,4,0,52.5,0,4,1
STU_00043,Digital Logic & Design,DLDA301,3,below_avg,21.0,69.9,33.2,32.6,3.74,4,0,52.5,-1,3,1
STU_00043,Python Programming,PYTHON301,3,below_avg,36.3,60.1,42.4,21.0,3.74,2,1,52.5,0,3,1
STU_00043,DSA Laboratory,DSAL301,3,below_avg,30.7,55.5,45.5,53.9,3.74,1,1,52.5,0,4,1
STU_00044,Engineering Mathematics-IV,MATH401,4,above_avg,42.8,80.9,62.2,66.1,6.99,4,0,45.1,1,2,0
STU_00044,Operating Systems,OS401,4,above_avg,42.9,82.7,28.4,67.1,6.99,4,0,45.1,0,2,1
STU_00044,Computer Networks,CN401,4,above_avg,49.2,91.7,46.4,35.6,6.99,4,0,45.1,-1,1,0
STU_00044,Software Engineering,SE401,4,above_avg,55.5,71.7,31.7,77.8,6.99,4,0,45.1,1,1,0
STU_00044,Microcontroller & Embedded Systems,MES401,4,above_avg,47.7,81.1,51.5,62.2,6.99,4,0,45.1,1,1,0
STU_00044,Microcontroller Lab,MESL401,4,above_avg,62.1,89.1,66.3,46.8,6.99,1,1,45.1,0,1,0
STU_00044,Computer Networks Lab,CNL401,4,above_avg,59.0,77.4,67.4,59.0,6.99,1,1,45.1,0,1,0
STU_00045,Engineering Mathematics-III,MATH301,3,above_avg,37.5,79.3,30.9,48.7,6.68,4,0,55.3,1,3,1
STU_00045,Data Structures and Algorithms,DSA301,3,above_avg,47.6,67.5,41.0,45.1,6.68,4,0,55.3,0,1,0
STU_00045,Database Management Systems,DBMS301,3,above_avg,47.8,92.7,1.8,66.9,6.68,4,0,55.3,1,2,0
STU_00045,Digital Logic & Design,DLDA301,3,above_avg,33.6,83.0,3.8,28.7,6.68,4,0,55.3,0,3,1
STU_00045,Python Programming,PYTHON301,3,above_avg,61.7,77.9,91.3,57.6,6.68,2,1,55.3,-1,1,0
STU_00045,DSA Laboratory,DSAL301,3,above_avg,53.5,73.3,64.1,29.3,6.68,1,1,55.3,0,2,0
STU_00046,Engineering Mathematics-IV,MATH401,4,average,15.9,71.0,17.8,32.9,4.64,4,0,49.3,-1,4,1
STU_00046,Operating Systems,OS401,4,average,31.7,72.8,54.3,42.5,4.64,4,0,49.3,0,3,1
STU_00046,Computer Networks,CN401,4,average,51.7,82.4,33.7,53.2,4.64,4,0,49.3,0,2,1
STU_00046,Software Engineering,SE401,4,average,48.9,81.3,24.5,40.2,4.64,4,0,49.3,-1,2,1
STU_00046,Microcontroller & Embedded Systems,MES401,4,average,40.0,77.8,22.0,53.6,4.64,4,0,49.3,0,3,1
STU_00046,Microcontroller Lab,MESL401,4,average,48.9,70.3,68.2,32.9,4.64,1,1,49.3,0,2,0
STU_00046,Computer Networks Lab,CNL401,4,average,66.5,81.3,97.7,39.1,4.64,1,1,49.3,0,0,0
STU_00047,Engineering Mathematics-III,MATH301,3,above_avg,50.7,78.7,55.0,54.9,6.97,4,0,70.6,0,1,0
STU_00047,Data Structures and Algorithms,DSA301,3,above_avg,49.1,72.6,44.1,67.4,6.97,4,0,70.6,1,2,0
STU_00047,Database Management Systems,DBMS301,3,above_avg,54.2,79.8,36.8,64.0,6.97,4,0,70.6,0,2,0
STU_00047,Digital Logic & Design,DLDA301,3,above_avg,54.2,88.8,34.8,65.6,6.97,4,0,70.6,0,1,0
STU_00047,Python Programming,PYTHON301,3,above_avg,87.2,76.4,92.6,57.5,6.97,2,1,70.6,0,0,0
STU_00047,DSA Laboratory,DSAL301,3,above_avg,70.5,83.2,90.1,83.9,6.97,1,1,70.6,0,0,0
STU_00048,Automata Theory,ITPCC509,5,below_avg,5.9,61.6,0.0,30.2,3.28,4,0,49.1,1,4,1
STU_00048,Design & Analysis of Algorithms,ITPCC501,5,below_avg,10.6,59.1,17.1,37.0,3.28,3,0,49.1,1,4,1
STU_00048,Cloud Computing Laboratory,ITLBC506,5,below_avg,9.8,56.7,18.5,32.7,3.28,1,1,49.1,-1,4,1
STU_00048,Mobile App Development Lab,ITLBC507,5,below_avg,19.4,60.9,29.6,45.8,3.28,1,1,49.1,-1,4,1
STU_00049,Engineering Mathematics-III,MATH301,3,strong,51.0,92.4,1.3,74.0,7.07,4,0,53.4,1,2,0
STU_00049,Data Structures and Algorithms,DSA301,3,strong,70.7,85.1,84.0,58.2,7.07,4,0,53.4,1,0,0
STU_00049,Database Management Systems,DBMS301,3,strong,58.5,76.4,37.1,52.6,7.07,4,0,53.4,0,1,0
STU_00049,Digital Logic & Design,DLDA301,3,strong,71.1,85.0,74.0,58.5,7.07,4,0,53.4,0,0,0
STU_00049,Python Programming,PYTHON301,3,strong,59.9,84.8,52.5,62.2,7.07,2,1,53.4,0,1,0
STU_00049,DSA Laboratory,DSAL301,3,strong,76.6,65.0,82.9,73.5,7.07,1,1,53.4,0,0,0
STU_00050,Cryptography & Network Security,ITPCC611,6,below_avg,8.4,57.5,0.0,20.3,1.67,4,0,62.7,0,4,1
STU_00050,Cryptography Lab,ITLBC608,6,below_avg,36.4,57.1,42.8,27.4,1.67,1,1,62.7,0,3,1
STU_00050,Data Science Laboratory,ITLBC609,6,below_avg,38.1,56.0,49.5,30.4,1.67,1,1,62.7,0,3,1
STU_00050,DevOps Laboratory,ITSBL603,6,below_avg,27.0,55.4,27.0,16.5,1.67,2,1,62.7,0,3,1
STU_00051,Engineering Mathematics-III,MATH301,3,failing,2.0,11.9,10.6,21.0,0.13,4,0,54.1,0,4,1
STU_00051,Data Structures and Algorithms,DSA301,3,failing,2.0,34.5,26.8,16.4,0.13,4,0,54.1,-1,4,1
STU_00051,Database Management Systems,DBMS301,3,failing,7.6,24.1,0.0,24.0,0.13,4,0,54.1,-1,4,1
STU_00051,Digital Logic & Design,DLDA301,3,failing,2.0,21.5,0.0,18.3,0.13,4,0,54.1,0,4,1
STU_00051,Python Programming,PYTHON301,3,failing,3.4,16.4,19.1,25.5,0.13,2,1,54.1,0,4,1
STU_00051,DSA Laboratory,DSAL301,3,failing,13.7,16.9,16.3,15.8,0.13,1,1,54.1,-1,4,1
STU_00052,Engineering Mathematics-III,MATH301,3,strong,54.2,100.0,63.8,56.2,7.92,4,0,55.4,1,1,0
STU_00052,Data Structures and Algorithms,DSA301,3,strong,60.9,87.2,80.0,59.0,7.92,4,0,55.4,0,1,0
STU_00052,Database Management Systems,DBMS301,3,strong,58.1,82.3,51.4,85.6,7.92,4,0,55.4,0,1,0
STU_00052,Digital Logic & Design,DLDA301,3,strong,63.1,89.9,82.3,61.2,7.92,4,0,55.4,0,0,0
STU_00052,Python Programming,PYTHON301,3,strong,64.7,100.0,75.2,88.3,7.92,2,1,55.4,0,0,0
STU_00052,DSA Laboratory,DSAL301,3,strong,68.4,86.0,92.0,72.0,7.92,1,1,55.4,1,0,0
STU_00053,Automata Theory,ITPCC509,5,below_avg,18.9,71.3,21.9,40.0,3.0,4,0,61.8,0,4,1
STU_00053,Design & Analysis of Algorithms,ITPCC501,5,below_avg,44.0,63.4,42.6,49.2,3.0,3,0,61.8,0,3,1
STU_00053,Cloud Computing Laboratory,ITLBC506,5,below_avg,30.1,59.3,52.9,20.6,3.0,1,1,61.8,0,4,1
STU_00053,Mobile App Development Lab,ITLBC507,5,below_avg,25.8,57.9,33.5,21.9,3.0,1,1,61.8,1,3,1
STU_00054,Automata Theory,ITPCC509,5,average,24.0,88.7,18.8,37.1,5.73,4,0,52.4,0,3,1
STU_00054,Design & Analysis of Algorithms,ITPCC501,5,average,29.9,76.2,44.6,38.6,5.73,3,0,52.4,0,3,1
STU_00054,Cloud Computing Laboratory,ITLBC506,5,average,51.6,73.1,58.6,61.2,5.73,1,1,52.4,-1,1,0
STU_00054,Mobile App Development Lab,ITLBC507,5,average,59.8,68.0,76.4,39.9,5.73,1,1,52.4,1,1,0
STU_00055,Artificial Intelligence,ITPCC710,7,above_avg,64.4,77.0,56.5,65.7,5.29,4,0,48.2,1,0,0
STU_00055,AI Laboratory,ITLBC711,7,above_avg,69.1,95.4,72.5,62.3,5.29,1,1,48.2,0,0,0
STU_00055,Data Analytics Lab,ITLBC712,7,above_avg,70.7,86.6,77.4,45.5,5.29,1,1,48.2,-1,0,0
STU_00056,Engineering Mathematics-III,MATH301,3,below_avg,7.6,71.4,0.0,46.7,4.36,4,0,65.9,0,4,1
STU_00056,Data Structures and Algorithms,DSA301,3,below_avg,16.8,69.6,38.4,29.8,4.36,4,0,65.9,0,4,1
STU_00056,Database Management Systems,DBMS301,3,below_avg,18.2,76.5,7.1,47.9,4.36,4,0,65.9,0,4,1
STU_00056,Digital Logic & Design,DLDA301,3,below_avg,2.0,72.4,6.2,26.4,4.36,4,0,65.9,1,4,1
STU_00056,Python Programming,PYTHON301,3,below_avg,50.1,55.6,60.9,32.7,4.36,2,1,65.9,0,2,1
STU_00056,DSA Laboratory,DSAL301,3,below_avg,25.2,62.8,33.1,29.5,4.36,1,1,65.9,1,4,1
STU_00057,Engineering Mathematics-IV,MATH401,4,failing,2.0,32.3,0.0,2.0,0.97,4,0,59.0,0,4,1
STU_00057,Operating Systems,OS401,4,failing,2.0,56.1,4.0,18.3,0.97,4,0,59.0,-1,4,1
STU_00057,Computer Networks,CN401,4,failing,2.0,39.3,0.0,10.2,0.97,4,0,59.0,-1,4,1
STU_00057,Software Engineering,SE401,4,failing,2.0,30.3,0.0,5.0,0.97,4,0,59.0,-1,4,1
STU_00057,Microcontroller & Embedded Systems,MES401,4,failing,2.0,35.1,0.9,10.4,0.97,4,0,59.0,-1,4,1
STU_00057,Microcontroller Lab,MESL401,4,failing,2.0,51.3,18.2,23.2,0.97,1,1,59.0,0,4,1
STU_00057,Computer Networks Lab,CNL401,4,failing,2.0,31.8,22.8,29.1,0.97,1,1,59.0,0,4,1
STU_00058,Artificial Intelligence,ITPCC710,7,strong,61.1,70.1,47.2,74.6,7.49,4,0,50.1,1,1,0
STU_00058,AI Laboratory,ITLBC711,7,strong,68.7,93.7,72.0,66.6,7.49,1,1,50.1,-1,0,0
STU_00058,Data Analytics Lab,ITLBC712,7,strong,78.2,99.4,85.8,58.1,7.49,1,1,50.1,1,0,0
STU_00059,Automata Theory,ITPCC509,5,below_avg,2.0,78.5,0.0,42.2,4.63,4,0,45.2,0,4,1
STU_00059,Design & Analysis of Algorithms,ITPCC501,5,below_avg,14.8,49.7,0.0,30.8,4.63,3,0,45.2,0,4,1
STU_00059,Cloud Computing Laboratory,ITLBC506,5,below_avg,46.9,65.8,47.0,36.1,4.63,1,1,45.2,0,2,0
STU_00059,Mobile App Development Lab,ITLBC507,5,below_avg,61.9,63.0,65.4,42.5,4.63,1,1,45.2,0,2,0
STU_00060,Cryptography & Network Security,ITPCC611,6,topper,79.9,87.2,71.7,60.6,9.1,4,0,50.8,0,0,0
STU_00060,Cryptography Lab,ITLBC608,6,topper,94.5,100.0,99.0,65.7,9.1,1,1,50.8,0,0,0
STU_00060,Data Science Laboratory,ITLBC609,6,topper,98.8,100.0,100.0,73.2,9.1,1,1,50.8,1,0,0
STU_00060,DevOps Laboratory,ITSBL603,6,topper,91.2,90.8,95.2,82.4,9.1,2,1,50.8,1,0,0
STU_00061,Engineering Mathematics-IV,MATH401,4,above_avg,55.6,75.6,70.0,66.2,6.11,4,0,53.1,0,1,0
STU_00061,Operating Systems,OS401,4,above_avg,47.2,95.5,48.4,57.0,6.11,4,0,53.1,1,1,0
STU_00061,Computer Networks,CN401,4,above_avg,53.2,93.6,57.1,60.5,6.11,4,0,53.1,0,2,1
STU_00061,Software Engineering,SE401,4,above_avg,75.0,94.1,47.5,72.2,6.11,4,0,53.1,0,0,0
STU_00061,Microcontroller & Embedded Systems,MES401,4,above_avg,52.5,76.6,63.8,43.8,6.11,4,0,53.1,1,1,0
STU_00061,Microcontroller Lab,MESL401,4,above_avg,90.1,96.8,81.0,47.3,6.11,1,1,53.1,0,0,0
STU_00061,Computer Networks Lab,CNL401,4,above_avg,67.0,81.4,84.3,57.4,6.11,1,1,53.1,0,0,0
STU_00062,Engineering Mathematics-III,MATH301,3,failing,2.0,20.4,0.0,12.7,2.1,4,0,39.8,-1,4,1
STU_00062,Data Structures and Algorithms,DSA301,3,failing,19.4,14.2,16.0,28.1,2.1,4,0,39.8,0,4,1
STU_00062,Database Management Systems,DBMS301,3,failing,2.0,23.5,0.0,29.9,2.1,4,0,39.8,-1,4,1
STU_00062,Digital Logic & Design,DLDA301,3,failing,2.0,10.9,0.0,5.0,2.1,4,0,39.8,-1,4,1
STU_00062,Python Programming,PYTHON301,3,failing,5.3,13.3,0.0,41.9,2.1,2,1,39.8,0,4,1
STU_00062,DSA Laboratory,DSAL301,3,failing,2.0,6.8,2.5,12.5,2.1,1,1,39.8,-1,4,1
STU_00063,Engineering Mathematics-IV,MATH401,4,below_avg,36.8,66.5,50.6,2.0,4.27,4,0,46.6,0,3,1
STU_00063,Operating Systems,OS401,4,below_avg,19.1,73.7,0.0,34.7,4.27,4,0,46.6,0,4,1
STU_00063,Computer Networks,CN401,4,below_avg,28.9,59.0,22.7,30.6,4.27,4,0,46.6,0,3,1
STU_00063,Software Engineering,SE401,4,below_avg,41.9,61.2,15.8,54.5,4.27,4,0,46.6,1,3,1
STU_00063,Microcontroller & Embedded Systems,MES401,4,below_avg,40.2,76.7,36.1,64.2,4.27,4,0,46.6,0,3,1
STU_00063,Microcontroller Lab,MESL401,4,below_avg,37.1,54.0,57.2,23.4,4.27,1,1,46.6,0,3,1
STU_00063,Computer Networks Lab,CNL401,4,below_avg,9.5,63.6,12.6,41.7,4.27,1,1,46.6,1,4,1
STU_00064,Automata Theory,ITPCC509,5,above_avg,52.5,95.9,65.4,46.2,5.74,4,0,52.0,-1,2,0
STU_00064,Design & Analysis of Algorithms,ITPCC501,5,above_avg,56.4,72.8,52.4,33.9,5.74,3,0,52.0,1,2,1
STU_00064,Cloud Computing Laboratory,ITLBC506,5,above_avg,41.8,74.4,53.2,71.7,5.74,1,1,52.0,0,2,1
STU_00064,Mobile App Development Lab,ITLBC507,5,above_avg,46.0,81.8,66.4,40.5,5.74,1,1,52.0,-1,2,1
STU_00065,Cryptography & Network Security,ITPCC611,6,strong,66.4,89.2,100.0,79.2,7.66,4,0,59.5,1,0,0
STU_00065,Cryptography Lab,ITLBC608,6,strong,83.8,84.1,81.6,68.6,7.66,1,1,59.5,-1,0,0
STU_00065,Data Science Laboratory,ITLBC609,6,strong,68.2,91.6,65.7,59.4,7.66,1,1,59.5,1,0,0
STU_00065,DevOps Laboratory,ITSBL603,6,strong,91.7,98.4,97.4,68.2,7.66,2,1,59.5,0,0,0
STU_00066,Engineering Mathematics-III,MATH301,3,average,56.2,66.3,50.0,27.8,4.53,4,0,60.2,0,2,0
STU_00066,Data Structures and Algorithms,DSA301,3,average,50.7,69.7,56.9,41.8,4.53,4,0,60.2,0,2,0
STU_00066,Database Management Systems,DBMS301,3,average,55.3,73.1,65.4,61.8,4.53,4,0,60.2,0,1,0
STU_00066,Digital Logic & Design,DLDA301,3,average,41.2,76.8,33.8,66.8,4.53,4,0,60.2,-1,2,0
STU_00066,Python Programming,PYTHON301,3,average,63.8,65.4,58.3,43.8,4.53,2,1,60.2,0,1,0
STU_00066,DSA Laboratory,DSAL301,3,average,64.7,65.0,61.4,49.9,4.53,1,1,60.2,0,1,0
STU_00067,Engineering Mathematics-IV,MATH401,4,strong,66.7,99.3,48.8,55.2,6.5,4,0,52.5,0,0,0
STU_00067,Operating Systems,OS401,4,strong,60.9,91.5,35.7,74.0,6.5,4,0,52.5,1,1,0
STU_00067,Computer Networks,CN401,4,strong,79.3,100.0,94.4,73.6,6.5,4,0,52.5,-1,0,0
STU_00067,Software Engineering,SE401,4,strong,82.5,82.8,71.8,56.0,6.5,4,0,52.5,1,0,0
STU_00067,Microcontroller & Embedded Systems,MES401,4,strong,64.3,87.9,62.5,57.2,6.5,4,0,52.5,-1,1,0
STU_00067,Microcontroller Lab,MESL401,4,strong,74.9,100.0,100.0,36.0,6.5,1,1,52.5,0,0,0
STU_00067,Computer Networks Lab,CNL401,4,strong,66.6,80.6,90.3,60.8,6.5,1,1,52.5,-1,0,0
STU_00068,Engineering Mathematics-III,MATH301,3,average,40.3,71.3,15.9,19.7,4.13,4,0,57.0,0,2,0
STU_00068,Data Structures and Algorithms,DSA301,3,average,36.7,74.3,37.4,67.4,4.13,4,0,57.0,0,3,1
STU_00068,Database Management Systems,DBMS301,3,average,36.8,80.5,45.5,67.0,4.13,4,0,57.0,-1,2,1
STU_00068,Digital Logic & Design,DLDA301,3,average,47.6,76.7,11.5,58.6,4.13,4,0,57.0,1,1,0
STU_00068,Python Programming,PYTHON301,3,average,55.9,77.0,68.2,48.4,4.13,2,1,57.0,0,1,0
STU_00068,DSA Laboratory,DSAL301,3,average,37.4,81.6,33.1,39.0,4.13,1,1,57.0,-1,2,0
STU_00069,Cryptography & Network Security,ITPCC611,6,strong,69.2,87.7,72.1,72.5,7.66,4,0,42.9,0,0,0
STU_00069,Cryptography Lab,ITLBC608,6,strong,74.0,89.0,73.1,78.2,7.66,1,1,42.9,1,0,0
STU_00069,Data Science Laboratory,ITLBC609,6,strong,88.0,94.2,84.9,65.6,7.66,1,1,42.9,1,0,0
STU_00069,DevOps Laboratory,ITSBL603,6,strong,84.9,86.3,84.5,50.7,7.66,2,1,42.9,0,0,0
STU_00070,Engineering Mathematics-IV,MATH401,4,topper,81.9,95.9,79.3,85.9,9.62,4,0,61.5,0,0,0
STU_00070,Operating Systems,OS401,4,topper,81.9,80.6,86.3,90.3,9.62,4,0,61.5,0,0,0
STU_00070,Computer Networks,CN401,4,topper,87.4,82.9,76.8,67.0,9.62,4,0,61.5,-1,0,0
STU_00070,Software Engineering,SE401,4,topper,87.8,93.8,53.6,82.6,9.62,4,0,61.5,1,0,0
STU_00070,Microcontroller & Embedded Systems,MES401,4,topper,93.4,83.8,97.0,100.0,9.62,4,0,61.5,1,0,0
STU_00070,Microcontroller Lab,MESL401,4,topper,96.7,95.9,100.0,76.0,9.62,1,1,61.5,0,0,0
STU_00070,Computer Networks Lab,CNL401,4,topper,99.1,100.0,100.0,95.2,9.62,1,1,61.5,0,0,0
STU_00071,Automata Theory,ITPCC509,5,below_avg,27.9,40.8,30.1,17.1,4.21,4,0,53.6,0,4,1
STU_00071,Design & Analysis of Algorithms,ITPCC501,5,below_avg,18.5,53.3,0.0,15.0,4.21,3,0,53.6,1,4,1
STU_00071,Cloud Computing Laboratory,ITLBC506,5,below_avg,2.0,55.3,3.0,30.0,4.21,1,1,53.6,-1,4,1
STU_00071,Mobile App Development Lab,ITLBC507,5,below_avg,31.2,54.6,27.4,52.8,4.21,1,1,53.6,1,4,1
STU_00072,Cryptography & Network Security,ITPCC611,6,strong,56.3,88.1,44.3,80.9,8.08,4,0,51.7,1,0,0
STU_00072,Cryptography Lab,ITLBC608,6,strong,88.0,96.8,94.5,53.0,8.08,1,1,51.7,1,0,0
STU_00072,Data Science Laboratory,ITLBC609,6,strong,72.0,65.0,76.8,55.6,8.08,1,1,51.7,0,0,0
STU_00072,DevOps Laboratory,ITSBL603,6,strong,69.5,83.0,67.7,62.0,8.08,2,1,51.7,0,0,0
STU_00073,Cryptography & Network Security,ITPCC611,6,strong,61.9,99.5,17.5,47.9,7.82,4,0,67.4,1,1,0
STU_00073,Cryptography Lab,ITLBC608,6,strong,69.2,95.6,70.3,67.5,7.82,1,1,67.4,0,0,0
STU_00073,Data Science Laboratory,ITLBC609,6,strong,79.1,91.7,97.5,80.7,7.82,1,1,67.4,1,0,0
STU_00073,DevOps Laboratory,ITSBL603,6,strong,83.0,99.3,90.5,58.0,7.82,2,1,67.4,1,0,0
STU_00074,Engineering Mathematics-IV,MATH401,4,below_avg,13.8,69.4,19.6,32.2,3.22,4,0,63.9,1,3,1
STU_00074,Operating Systems,OS401,4,below_avg,2.0,65.7,0.0,26.2,3.22,4,0,63.9,1,4,1
STU_00074,Computer Networks,CN401,4,below_avg,26.8,71.5,8.5,32.9,3.22,4,0,63.9,0,3,1
STU_00074,Software Engineering,SE401,4,below_avg,15.0,68.6,6.8,40.9,3.22,4,0,63.9,0,4,1
STU_00074,Microcontroller & Embedded Systems,MES401,4,below_avg,13.8,55.9,26.7,24.7,3.22,4,0,63.9,0,4,1
STU_00074,Microcontroller Lab,MESL401,4,below_avg,42.8,74.8,57.1,15.3,3.22,1,1,63.9,1,2,1
STU_00074,Computer Networks Lab,CNL401,4,below_avg,39.2,67.4,78.7,21.2,3.22,1,1,63.9,-1,2,0
STU_00075,Engineering Mathematics-IV,MATH401,4,average,52.9,61.8,50.4,23.2,6.39,4,0,59.4,0,3,1
STU_00075,Operating Systems,OS401,4,average,65.6,57.8,63.0,67.3,6.39,4,0,59.4,0,1,0
STU_00075,Computer Networks,CN401,4,average,46.4,77.8,61.2,50.8,6.39,4,0,59.4,0,2,1
STU_00075,Software Engineering,SE401,4,average,44.4,61.7,47.5,55.5,6.39,4,0,59.4,0,3,1
STU_00075,Microcontroller & Embedded Systems,MES401,4,average,89.0,64.7,97.4,59.0,6.39,4,0,59.4,1,0,0
STU_00075,Microcontroller Lab,MESL401,4,average,67.2,81.1,74.7,63.0,6.39,1,1,59.4,1,0,0
STU_00075,Computer Networks Lab,CNL401,4,average,53.7,62.2,53.6,41.8,6.39,1,1,59.4,0,2,0
STU_00076,Engineering Mathematics-IV,MATH401,4,below_avg,27.5,60.2,31.5,2.0,2.83,4,0,59.4,1,4,1
STU_00076,Operating Systems,OS401,4,below_avg,13.6,66.8,19.2,14.6,2.83,4,0,59.4,1,4,1
STU_00076,Computer Networks,CN401,4,below_avg,15.3,61.1,17.4,29.9,2.83,4,0,59.4,0,4,1
STU_00076,Software Engineering,SE401,4,below_avg,29.7,52.6,10.2,45.1,2.83,4,0,59.4,1,4,1
STU_00076,Microcontroller & Embedded Systems,MES401,4,below_avg,24.7,50.4,63.1,14.5,2.83,4,0,59.4,1,4,1
STU_00076,Microcontroller Lab,MESL401,4,below_avg,25.2,59.1,47.3,30.1,2.83,1,1,59.4,1,4,1
STU_00076,Computer Networks Lab,CNL401,4,below_avg,40.0,62.2,66.9,21.4,2.83,1,1,59.4,0,3,1
STU_00077,Automata Theory,ITPCC509,5,struggling,8.4,64.9,0.0,9.7,3.41,4,0,54.7,-1,4,1
STU_00077,Design & Analysis of Algorithms,ITPCC501,5,struggling,16.6,58.1,0.0,28.2,3.41,3,0,54.7,0,4,1
STU_00077,Cloud Computing Laboratory,ITLBC506,5,struggling,39.6,74.5,36.4,19.0,3.41,1,1,54.7,-1,3,1
STU_00077,Mobile App Development Lab,ITLBC507,5,struggling,10.3,51.2,5.9,15.7,3.41,1,1,54.7,0,4,1
STU_00078,Engineering Mathematics-III,MATH301,3,struggling,16.8,53.7,21.9,53.1,3.07,4,0,47.6,-1,4,1
STU_00078,Data Structures and Algorithms,DSA301,3,struggling,21.9,71.3,0.0,5.0,3.07,4,0,47.6,0,4,1
STU_00078,Database Management Systems,DBMS301,3,struggling,30.6,49.0,28.4,27.8,3.07,4,0,47.6,0,4,1
STU_00078,Digital Logic & Design,DLDA301,3,struggling,8.3,43.3,0.0,31.1,3.07,4,0,47.6,-1,4,1
STU_00078,Python Programming,PYTHON301,3,struggling,29.2,55.7,39.1,36.4,3.07,2,1,47.6,0,4,1
STU_00078,DSA Laboratory,DSAL301,3,struggling,24.7,29.7,44.5,14.5,3.07,1,1,47.6,0,4,1
STU_00079,Engineering Mathematics-IV,MATH401,4,above_avg,31.0,86.6,45.5,29.0,6.26,4,0,47.1,0,2,0
STU_00079,Operating Systems,OS401,4,above_avg,50.8,72.3,44.5,52.0,6.26,4,0,47.1,0,1,0
STU_00079,Computer Networks,CN401,4,above_avg,40.9,67.5,0.0,46.1,6.26,4,0,47.1,0,2,1
STU_00079,Software Engineering,SE401,4,above_avg,48.0,85.3,75.0,31.5,6.26,4,0,47.1,0,1,0
STU_00079,Microcontroller & Embedded Systems,MES401,4,above_avg,34.9,76.2,18.0,36.3,6.26,4,0,47.1,0,3,1
STU_00079,Microcontroller Lab,MESL401,4,above_avg,55.6,82.2,78.5,36.3,6.26,1,1,47.1,0,1,0
STU_00079,Computer Networks Lab,CNL401,4,above_avg,41.7,74.6,42.2,39.2,6.26,1,1,47.1,0,2,0
STU_00080,Engineering Mathematics-III,MATH301,3,above_avg,43.0,65.8,64.3,47.8,5.12,4,0,63.5,1,2,0
STU_00080,Data Structures and Algorithms,DSA301,3,above_avg,62.4,84.8,70.0,49.2,5.12,4,0,63.5,1,0,0
STU_00080,Database Management Systems,DBMS301,3,above_avg,72.9,87.2,73.2,62.0,5.12,4,0,63.5,-1,0,0
STU_00080,Digital Logic & Design,DLDA301,3,above_avg,53.0,77.3,18.2,60.2,5.12,4,0,63.5,1,1,0
STU_00080,Python Programming,PYTHON301,3,above_avg,71.1,73.8,88.0,59.8,5.12,2,1,63.5,0,0,0
STU_00080,DSA Laboratory,DSAL301,3,above_avg,52.0,80.5,55.9,49.2,5.12,1,1,63.5,0,1,0
STU_00081,Artificial Intelligence,ITPCC710,7,below_avg,22.6,57.1,13.7,32.4,3.65,4,0,51.4,-1,4,1
STU_00081,AI Laboratory,ITLBC711,7,below_avg,48.4,58.8,71.3,41.8,3.65,1,1,51.4,0,2,0
STU_00081,Data Analytics Lab,ITLBC712,7,below_avg,42.7,51.7,35.5,28.1,3.65,1,1,51.4,1,3,1
STU_00082,Engineering Mathematics-III,MATH301,3,average,64.7,63.8,55.7,25.9,6.11,4,0,67.2,0,2,0
STU_00082,Data Structures and Algorithms,DSA301,3,average,59.7,61.0,54.9,50.1,6.11,4,0,67.2,-1,2,0
STU_00082,Database Management Systems,DBMS301,3,average,49.7,64.6,52.9,57.4,6.11,4,0,67.2,0,2,0
STU_00082,Digital Logic & Design,DLDA301,3,average,57.0,71.5,50.8,59.4,6.11,4,0,67.2,-1,1,0
STU_00082,Python Programming,PYTHON301,3,average,38.9,67.8,44.2,56.7,6.11,2,1,67.2,0,2,1
STU_00082,DSA Laboratory,DSAL301,3,average,54.1,55.1,51.9,64.0,6.11,1,1,67.2,0,2,0
STU_00083,Engineering Mathematics-III,MATH301,3,improving,37.8,87.5,13.5,50.2,5.06,4,0,56.0,1,2,0
STU_00083,Data Structures and Algorithms,DSA301,3,improving,20.8,80.3,20.0,46.3,5.06,4,0,56.0,1,3,1
