label,n_interests,n_projects,interests,subj_1_name,subj_1_score,subj_2_name,subj_2_score,subj_3_name,subj_3_score,subj_4_name,subj_4_score,subj_5_name,subj_5_score,project_skills
DWM,1,1,Data Science & Analytics,Automata Theory,64.3,C++,58.2,Full Stack Development,57.5,Data Structures and Algorithms,56.8,Python,55.8,power bi|dashboard|postgresql|analytics|sql|tableau
CCS,4,4,Cloud & Distributed Systems|Web Development|Network & Wireless Systems|Artificial Intelligence & Machine Learning,Operating Systems,74.6,C++,72.8,Engineering Mathematics-III,65.6,Database Management Systems,65.0,Artificial Intelligence,60.6,kubernetes|mongodb|docker|fullstack|aws|serverless|react|cloud|terraform
DWM,2,3,Data Science & Analytics|Web Development,Design & Analysis of Algorithms,76.4,Database Management Systems,69.9,Microcontroller & Embedded Systems,67.9,Artificial Intelligence,64.6,C++,57.5,power bi|data warehouse|dashboard|sensor|mongodb|etl|data mining|sql|analytics|tableau
DWM,1,1,Data Science & Analytics,Design & Analysis of Algorithms,69.6,Python,65.6,Database Management Systems,62.8,Engineering Mathematics-IV,58.4,Automata Theory,57.2,power bi|data mining|etl
ML,2,3,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Engineering Mathematics-III,66.7,Python,65.9,Design & Analysis of Algorithms,60.7,Automata Theory,59.1,Microcontroller & Embedded Systems,58.2,sklearn|numpy|machine learning|ci/cd|pytorch|tensorflow|keras|azure|deep learning|neural network
DWM,1,3,Data Science & Analytics,Automata Theory,68.0,Python,65.5,Software Engineering,60.2,Full Stack Development,58.7,Database Management Systems,57.3,power bi|mongodb|data warehouse|tensorflow|dashboard|postgresql|etl|data mining|sql
DWM,2,4,Data Science & Analytics|Web Development,Python,80.9,Database Management Systems,79.3,Automata Theory,78.1,Cryptography & Network Security,73.6,Computer Networks,67.5,power bi|microcontroller|data warehouse|dashboard|postgresql|keras|data mining|analytics|sql|tableau
WT,3,3,Mobile & IoT Development|Network & Wireless Systems|Data Science & Analytics,Digital Logic & Design,60.4,Microcontroller & Embedded Systems,56.9,Computer Networks,53.3,Automata Theory,51.6,IoT,49.5,microcontroller|gpio|sensor|pandas|embedded|wireless|arduino|analytics|mqtt|bluetooth
DWM,1,2,Data Science & Analytics,Cryptography & Network Security,51.3,Data Structures and Algorithms,48.9,Engineering Mathematics-IV,47.4,Python,44.6,Digital Logic & Design,41.2,power bi|mongodb|dashboard|postgresql|etl|tableau
ML,3,4,Data Science & Analytics|Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Engineering Mathematics-IV,89.8,Python,82.0,Engineering Mathematics-III,81.9,Automata Theory,80.6,Computer Networks,78.7,sklearn|numpy|classification|machine learning|tensorflow|pandas|keras|devops|deep learning|cloud
DWM,2,4,Data Science & Analytics|Artificial Intelligence & Machine Learning,Software Engineering,84.3,C++,74.7,Artificial Intelligence,71.3,Database Management Systems,70.8,Digital Logic & Design,68.8,power bi|mongodb|data warehouse|dashboard|postgresql|etl|data mining|sql|analytics|regression
ML,2,1,Artificial Intelligence & Machine Learning|Web Development,Python,73.6,Artificial Intelligence,72.3,Database Management Systems,70.0,Full Stack Development,69.2,Java,68.9,sklearn|classification|pandas|deep learning|neural network
WT,3,2,Network & Wireless Systems|Mobile & IoT Development|Data Science & Analytics,Computer Networks,92.77834370515714,Automata Theory,88.5,IoT,83.4,Database Management Systems,80.4,Design & Analysis of Algorithms,80.2,microcontroller|iot|embedded|esp32|mqtt|bluetooth
DWM,1,3,Data Science & Analytics,Automata Theory,64.0,Operating Systems,63.7,Engineering Mathematics-III,63.5,Software Engineering,62.6,Digital Logic & Design,60.9,power bi|mongodb|dashboard|data warehouse|postgresql|data mining|analytics|tableau
WT,1,2,Network & Wireless Systems,IoT,90.9,Database Management Systems,89.7,Automata Theory,87.3,Java,86.7,Operating Systems,76.1,microcontroller|sensor|iot|embedded|wireless|arduino|mqtt
WT,3,3,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,Database Management Systems,55.9,IoT,52.7,Microcontroller & Embedded Systems,51.3,Engineering Mathematics-III,50.3,Digital Logic & Design,49.1,microcontroller|gpio|iot|esp32|wireless|arduino|raspberry pi|bluetooth
DWM,1,4,Data Science & Analytics,Engineering Mathematics-IV,84.2,Engineering Mathematics-III,82.3,Database Management Systems,77.9,Data Structures and Algorithms,75.3,Full Stack Development,72.1,power bi|mongodb|dashboard|postgresql|etl|data mining|arduino|analytics|sql|tableau
WT,1,2,Mobile & IoT Development,IoT,79.1,Cryptography & Network Security,77.0,Engineering Mathematics-III,76.9,Data Structures and Algorithms,75.9,Computer Networks,75.7,gpio|iot|embedded|esp32|arduino|raspberry pi
DWM,1,1,Data Science & Analytics,Database Management Systems,74.3,Software Engineering,66.6,Design & Analysis of Algorithms,65.7,Data Structures and Algorithms,64.6,Automata Theory,63.2,mongodb|dashboard|data warehouse|postgresql|analytics|tableau
CCS,2,3,Web Development|Cloud & Distributed Systems,Full Stack Development,88.8,Operating Systems,80.9,Python,77.11930824180962,Cryptography & Network Security,68.0,Computer Networks,67.7,kubernetes|docker|embedded|serverless|react|cloud|mqtt
CCS,2,3,Cloud & Distributed Systems|Web Development,Full Stack Development,76.2,Engineering Mathematics-IV,72.0,Operating Systems,67.3,Design & Analysis of Algorithms,63.6,Database Management Systems,60.4,node|react|docker|azure|aws|devops|serverless|fullstack|cloud
CCS,2,4,Web Development|Cloud & Distributed Systems,Full Stack Development,60.8,Engineering Mathematics-IV,57.2,Database Management Systems,55.3,Digital Logic & Design,50.4,C++,37.9,node|kubernetes|react|ci/cd|docker|azure|aws|devops|serverless|sql
WT,3,1,Mobile & IoT Development|Cloud & Distributed Systems|Data Science & Analytics,Microcontroller & Embedded Systems,71.4,Data Structures and Algorithms,58.9,Digital Logic & Design,55.0,Java,53.8,IoT,53.8,iot|sensor|embedded|fullstack|raspberry pi
CCS,2,1,Cloud & Distributed Systems|Data Science & Analytics,Engineering Mathematics-III,88.2,Database Management Systems,88.1,Operating Systems,85.5,Computer Networks,85.2,IoT,82.2,devops|docker|terraform|fullstack
CCS,2,2,Web Development|Cloud & Distributed Systems,Design & Analysis of Algorithms,71.7,Engineering Mathematics-III,65.0,Computer Networks,60.3,Artificial Intelligence,53.281107949197306,Operating Systems,52.2,node|kubernetes|react|ci/cd|fullstack|cloud
ML,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Cryptography & Network Security,78.6,Database Management Systems,76.4,Data Structures and Algorithms,76.1,Java,74.1,Microcontroller & Embedded Systems,70.0,pandas|keras|pytorch|python|nlp
WT,1,1,Network & Wireless Systems,Database Management Systems,64.2,IoT,61.4,Microcontroller & Embedded Systems,57.4,Design & Analysis of Algorithms,56.3,Computer Networks,50.7,microcontroller|mqtt
WT,2,2,Network & Wireless Systems|Mobile & IoT Development,Software Engineering,73.4,Data Structures and Algorithms,68.9,Operating Systems,68.0,Digital Logic & Design,63.8,Engineering Mathematics-III,61.2,gpio|embedded|keras|wireless|esp32|raspberry pi|mqtt|bluetooth
ML,1,1,Artificial Intelligence & Machine Learning,Database Management Systems,79.6419673655472,Artificial Intelligence,69.1,Data Structures and Algorithms,68.49647904739264,Operating Systems,64.1,Engineering Mathematics-IV,62.9,keras|deep learning|pytorch|cloud|regression|nlp
ML,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Data Structures and Algorithms,90.5,Python,90.2,Engineering Mathematics-IV,85.7,Artificial Intelligence,83.0,Design & Analysis of Algorithms,82.2,pytorch|tensorflow|machine learning|numpy
CCS,3,2,Web Development|Cloud & Distributed Systems|Data Science & Analytics,Data Structures and Algorithms,74.0,Engineering Mathematics-IV,65.0,Computer Networks,64.2,Digital Logic & Design,59.8,Java,58.9,kubernetes|ci/cd|docker|azure|aws|devops|fullstack|cloud
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Python,68.8,Automata Theory,41.7,Full Stack Development,40.18739928408651,Computer Networks,37.14511123373501,Digital Logic & Design,30.5,data warehouse|analytics|etl
CCS,1,2,Cloud & Distributed Systems,Software Engineering,67.6,Computer Networks,67.53134348872246,Full Stack Development,65.0,Operating Systems,60.5,Design & Analysis of Algorithms,57.5,node|ci/cd|iot|docker|aws|devops|fullstack
WT,1,1,Mobile & IoT Development,Engineering Mathematics-IV,88.7,Database Management Systems,87.8,Java,79.4,Artificial Intelligence,78.86793257064983,Python,77.83493982667113,esp32|mqtt
CCS,2,2,Cloud & Distributed Systems|Web Development,Computer Networks,48.3,Engineering Mathematics-IV,42.9,Design & Analysis of Algorithms,30.5,Automata Theory,28.7,Database Management Systems,27.499709918721393,node|pandas|docker|serverless|react|cloud|terraform
CCS,2,1,Cloud & Distributed Systems|Web Development,Database Management Systems,79.86436034053042,Engineering Mathematics-III,77.6,Computer Networks,73.5,Operating Systems,68.9,C++,68.5,cloud|devops|react|fullstack
WT,2,2,Mobile & IoT Development|Cloud & Distributed Systems,Microcontroller & Embedded Systems,76.4,Design & Analysis of Algorithms,69.6,C++,62.9,Computer Networks,62.5,Automata Theory,60.8,microcontroller|gpio|azure|bluetooth|wireless|raspberry pi|mqtt|nlp
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Java,48.9,Digital Logic & Design,47.1,Data Structures and Algorithms,47.0,IoT,40.6,C++,40.5,power bi|dashboard|etl|data mining|analytics
CCS,3,2,Cloud & Distributed Systems|Web Development|Data Science & Analytics,Operating Systems,95.6,Data Structures and Algorithms,94.6,Software Engineering,92.7,Engineering Mathematics-IV,88.9,Engineering Mathematics-III,88.8,kubernetes|microcontroller|docker|devops|fullstack|cloud
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Database Management Systems,88.1,Computer Networks,82.20497723252744,Java,79.0,Engineering Mathematics-IV,78.9,Data Structures and Algorithms,75.0,dashboard|postgresql|sql|python|tableau
ML,1,3,Data Science & Analytics,Artificial Intelligence,90.0,Data Structures and Algorithms,89.6,IoT,89.6,Automata Theory,84.3,Software Engineering,84.0,sklearn|numpy|classification|machine learning|pytorch|tensorflow|keras|deep learning|regression|nlp
CCS,2,1,Cloud & Distributed Systems|Network & Wireless Systems,Computer Networks,55.64950921053025,Cryptography & Network Security,51.2,Database Management Systems,51.1,Design & Analysis of Algorithms,48.7,Full Stack Development,47.4,ci/cd|docker|azure|devops|serverless|fullstack
CCS,2,0,Cloud & Distributed Systems|Web Development,Design & Analysis of Algorithms,89.3,Digital Logic & Design,80.4,Full Stack Development,76.0,Cryptography & Network Security,73.8,Computer Networks,73.2,
ML,2,1,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Artificial Intelligence,100.0,Engineering Mathematics-IV,98.2,Full Stack Development,83.2,Java,78.3,Digital Logic & Design,78.1,data warehouse|classification|python
CCS,3,2,Web Development|Data Science & Analytics|Artificial Intelligence & Machine Learning,Engineering Mathematics-IV,85.4,Computer Networks,82.39674919505549,Full Stack Development,81.8,Java,79.7,Artificial Intelligence,73.5,node|kubernetes|react|ci/cd|docker|azure|aws|fullstack|terraform
CCS,1,1,Cloud & Distributed Systems,Full Stack Development,74.8,Digital Logic & Design,73.5,Python,72.4,IoT,71.4,Cryptography & Network Security,63.2,aws|kubernetes
CCS,1,4,Web Development,Python,86.65762601864768,Computer Networks,77.2,Engineering Mathematics-IV,75.4,Cryptography & Network Security,73.2,C++,72.4,node|kubernetes|machine learning|ci/cd|fullstack|azure|devops|serverless|react|cloud
CCS,4,1,Web Development|Cloud & Distributed Systems|Network & Wireless Systems|Artificial Intelligence & Machine Learning,Design & Analysis of Algorithms,62.6,Full Stack Development,59.3,Operating Systems,58.7,Computer Networks,55.27571944984689,Cryptography & Network Security,54.9,cloud|serverless|fullstack
CCS,2,2,Cloud & Distributed Systems|Web Development,Cryptography & Network Security,73.3,Computer Networks,70.6,Operating Systems,68.7,C++,68.3,Software Engineering,66.9,kubernetes|ci/cd|aws|devops|serverless|fullstack|cloud|terraform
WT,2,1,Network & Wireless Systems|Mobile & IoT Development,Database Management Systems,58.0,Cryptography & Network Security,56.1,C++,50.1,Software Engineering,47.3,Design & Analysis of Algorithms,46.8,raspberry pi|esp32
ML,3,2,Data Science & Analytics|Artificial Intelligence & Machine Learning|Network & Wireless Systems,Engineering Mathematics-IV,80.1,Python,73.5,Design & Analysis of Algorithms,71.2,Database Management Systems,66.7,Engineering Mathematics-III,66.3,sklearn|classification|machine learning|pytorch|tensorflow|pandas|keras|neural network|python
WT,1,1,Mobile & IoT Development,Java,71.5,Engineering Mathematics-IV,68.2,Cryptography & Network Security,64.8,Python,64.4,Engineering Mathematics-III,64.1,sensor|gpio|mqtt|arduino
CCS,2,1,Cloud & Distributed Systems|Data Science & Analytics,Database Management Systems,92.59089190853278,Full Stack Development,80.8,Software Engineering,80.1,Data Structures and Algorithms,75.47851553941881,Artificial Intelligence,74.6,ci/cd|docker|react|cloud|bluetooth
ML,2,3,Data Science & Analytics|Cloud & Distributed Systems,Python,87.3,Engineering Mathematics-III,79.2,Data Structures and Algorithms,74.8,Operating Systems,70.0,Automata Theory,66.2,sklearn|numpy|classification|machine learning|keras|deep learning|pytorch
DWM,2,1,Data Science & Analytics|Web Development,Design & Analysis of Algorithms,76.6,Operating Systems,69.6,Python,62.8,Database Management Systems,61.6,Automata Theory,54.0,dashboard|sql
CCS,3,1,Web Development|Artificial Intelligence & Machine Learning|Network & Wireless Systems,C++,67.6,Full Stack Development,64.3,Java,61.4,Python,58.8,Database Management Systems,58.6,azure|data mining|devops|serverless|fullstack
DWM,2,2,Data Science & Analytics|Cloud & Distributed Systems,Computer Networks,65.5,Data Structures and Algorithms,64.9,Design & Analysis of Algorithms,62.6,Engineering Mathematics-III,59.7,Artificial Intelligence,55.5,power bi|dashboard|data mining|azure|sql|tableau
CCS,1,2,Cloud & Distributed Systems,Cryptography & Network Security,48.6,Microcontroller & Embedded Systems,34.6,Digital Logic & Design,31.6,Automata Theory,30.1,Engineering Mathematics-IV,24.2,node|kubernetes|ci/cd|sensor|mongodb|fullstack|azure|devops|react
ML,3,1,Data Science & Analytics|Artificial Intelligence & Machine Learning|Web Development,Design & Analysis of Algorithms,86.2,Software Engineering,85.8,C++,85.6,Engineering Mathematics-III,83.1,Computer Networks,82.7,pytorch|python|regression|machine learning
ML,1,3,Artificial Intelligence & Machine Learning,Design & Analysis of Algorithms,75.8,Computer Networks,64.06860319966462,Digital Logic & Design,63.7,Engineering Mathematics-III,57.0,Artificial Intelligence,55.5,sklearn|neural network|machine learning|tensorflow|pandas|keras|etl|deep learning|pytorch|regression
DWM,2,1,Data Science & Analytics|Web Development,Engineering Mathematics-III,88.2,Python,87.8,Artificial Intelligence,81.0,Cryptography & Network Security,75.8,Microcontroller & Embedded Systems,71.6,etl|nlp|tableau
ML,1,1,Artificial Intelligence & Machine Learning,Computer Networks,100.0,Artificial Intelligence,100.0,Database Management Systems,98.8,Python,98.0,Operating Systems,97.7,regression|numpy|machine learning
WT,4,1,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems|Network & Wireless Systems|Mobile & IoT Development,Digital Logic & Design,59.0,IoT,57.7,Operating Systems,55.5,Computer Networks,55.0,Microcontroller & Embedded Systems,54.3,esp32|embedded|wireless|arduino
WT,2,2,Network & Wireless Systems|Mobile & IoT Development,Database Management Systems,86.3,Computer Networks,76.6,Software Engineering,71.4,Cryptography & Network Security,68.5,Engineering Mathematics-IV,68.4,gpio|sensor|embedded|arduino|mqtt|bluetooth
