student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,lab_performance,project_score,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_00148,above_avg,5,7.03,6.67,7.09,-0.42,82.4,63.9,62.1,70.6,3.8,5.76,4,0,1,0,62.1,53.0,77.2,9.9,65.3,59.0,0.5,6.5
STU_00149,above_avg,4,3.55,3.55,4.11,-0.56,82.1,55.6,48.0,40.1,26.1,5.44,7,1,0,6,42.9,29.9,57.0,7.5,49.4,40.3,0.38,2.89
STU_00150,topper,5,10.0,10.0,10.0,0.0,91.4,100.0,84.8,91.0,33.1,4.97,4,0,4,0,91.2,82.9,99.0,5.9,96.2,86.2,0.5,10.0
STU_00151,average,3,4.14,4.84,2.11,2.73,75.0,60.6,37.7,41.3,42.3,6.39,6,0,0,4,47.4,41.3,58.2,6.3,49.2,46.5,0.25,5.27
STU_00152,average,4,5.67,4.36,6.32,-1.96,78.0,46.0,28.5,65.9,0.0,5.83,7,1,0,4,48.8,30.6,57.3,8.9,56.7,45.7,0.38,3.0
STU_00153,failing,3,0.0,0.0,0.0,0.0,29.7,7.0,0.0,17.4,0.0,7.64,6,6,0,6,3.9,2.0,8.9,2.7,4.1,3.7,0.25,0.0
STU_00154,average,6,1.88,2.38,1.33,1.05,77.8,55.5,39.6,35.4,50.3,6.36,4,2,0,2,45.2,27.4,68.0,15.7,51.1,27.4,0.62,2.0
STU_00155,struggling,4,0.59,0.0,1.26,-1.26,51.9,20.1,29.1,51.8,11.6,4.89,7,7,0,7,14.3,2.0,28.5,11.1,23.9,10.5,0.38,0.44
STU_00156,average,3,0.86,1.21,0.42,0.79,65.5,99.9,46.2,49.4,37.7,5.54,6,4,1,4,39.6,14.7,70.6,20.6,66.5,26.1,0.25,4.55
STU_00157,average,5,0.72,0.67,0.5,0.17,66.3,56.3,52.1,36.8,35.1,6.72,4,3,0,3,33.4,8.4,51.1,15.6,45.0,21.9,0.5,1.62
STU_00158,strong,6,8.6,8.5,8.89,-0.39,91.8,88.6,85.6,91.2,45.0,6.55,4,0,3,0,79.2,62.5,86.9,9.7,84.7,62.5,0.62,8.5
STU_00159,average,3,0.55,1.89,0.74,1.15,70.7,40.4,33.3,42.0,27.9,6.18,6,4,0,4,34.6,14.9,51.3,13.1,41.8,31.0,0.25,1.41
STU_00160,average,4,1.91,1.73,2.32,-0.59,69.1,68.9,48.0,33.3,14.2,5.94,7,4,0,4,38.0,3.2,67.0,22.9,66.4,26.7,0.38,2.0
STU_00161,above_avg,7,4.66,4.17,6.12,-1.95,77.9,49.5,50.4,59.4,27.9,4.56,3,1,0,3,44.7,39.8,47.4,3.5,43.6,47.0,0.75,5.67
STU_00162,average,4,0.5,0.45,0.42,0.03,79.6,67.3,59.1,42.2,43.0,6.14,7,5,0,6,32.7,19.1,56.2,12.4,49.5,26.0,0.38,3.11
STU_00163,above_avg,5,3.22,3.44,3.0,0.44,77.5,63.3,63.3,59.2,22.9,6.46,4,1,0,1,50.0,32.1,65.5,11.9,58.5,41.4,0.5,6.12
STU_00164,above_avg,4,4.56,4.18,4.21,-0.03,76.3,56.0,54.1,46.9,2.2,5.42,7,1,0,5,48.6,38.9,60.6,8.0,54.3,46.4,0.38,5.11
STU_00165,below_avg,3,1.51,1.05,0.68,0.37,68.8,54.2,36.9,55.2,38.5,6.82,6,4,0,6,27.8,15.7,40.2,10.8,37.7,22.9,0.25,0.41
STU_00166,below_avg,3,0.25,0.63,0.0,0.63,51.5,33.7,40.3,46.2,24.0,4.94,6,4,0,6,33.8,19.9,41.1,7.8,40.9,30.2,0.25,1.09
STU_00167,strong,5,6.13,6.89,5.55,1.34,97.4,66.7,66.7,83.2,65.0,6.29,4,0,0,0,63.3,57.4,67.7,3.9,62.5,64.0,0.5,8.5
STU_00168,average,4,3.65,5.36,1.68,3.68,72.5,75.4,51.9,75.7,40.9,4.92,7,1,1,1,53.2,20.2,70.4,15.0,60.2,50.4,0.38,3.33
STU_00169,average,4,3.01,4.23,2.32,1.91,74.3,51.6,56.3,65.9,19.1,7.39,7,1,0,5,45.7,32.4,60.7,8.4,46.2,45.5,0.38,5.44
STU_00170,below_avg,3,0.37,1.05,0.0,1.05,69.3,42.8,45.8,57.9,18.3,4.92,6,4,0,6,31.2,2.4,42.7,13.8,39.2,27.2,0.25,0.0
STU_00171,struggling,4,0.18,0.32,0.53,-0.21,47.9,55.3,44.2,43.4,1.0,6.9,7,6,0,6,17.2,2.0,66.0,21.0,41.1,7.6,0.38,0.0
STU_00172,above_avg,4,5.98,6.05,6.0,0.05,87.0,62.6,61.2,44.0,63.2,6.25,7,0,0,0,53.7,51.0,60.8,3.1,56.2,52.7,0.38,6.11
STU_00173,average,7,7.73,5.33,8.38,-3.05,65.3,59.0,57.4,51.7,18.5,7.11,3,0,0,2,54.2,45.1,69.5,10.9,57.3,48.1,0.75,2.17
STU_00174,strong,5,7.81,7.11,9.27,-2.16,88.8,71.6,76.9,56.9,42.3,6.7,4,0,2,0,73.2,57.9,92.3,13.2,85.1,61.2,0.5,8.25
STU_00175,strong,4,7.75,8.41,7.63,0.78,84.7,82.1,69.2,69.6,89.1,6.44,7,0,6,0,75.5,62.2,90.8,8.0,74.7,75.8,0.38,8.67
STU_00176,inconsistent,5,1.7,0.56,2.86,-2.3,81.1,39.8,53.9,64.9,74.0,6.56,4,3,0,4,27.8,5.8,45.2,14.2,37.1,18.6,0.5,2.88
STU_00177,average,6,4.5,5.88,3.22,2.66,67.2,50.5,39.8,6.5,11.9,7.69,4,0,0,2,50.5,42.2,62.7,7.9,50.0,52.1,0.62,6.0
STU_00178,failing,4,0.09,0.0,0.0,0.0,31.1,14.4,32.5,10.9,64.4,6.49,7,7,0,7,7.1,2.0,17.7,5.2,5.6,7.7,0.38,0.0
STU_00179,strong,6,4.88,5.5,5.78,-0.28,84.6,57.5,60.1,81.1,48.5,6.41,4,0,0,1,58.0,41.7,67.5,9.7,63.4,41.7,0.62,8.0
STU_00180,strong,3,8.28,7.68,8.63,-0.95,83.8,83.5,64.2,78.1,56.1,5.59,6,0,3,0,73.0,59.7,93.6,11.5,83.6,67.7,0.25,7.68
STU_00181,average,5,1.52,0.67,3.05,-2.38,78.1,69.4,43.0,69.7,28.5,8.2,4,3,0,3,42.3,36.2,59.0,9.6,48.1,36.5,0.5,3.5
STU_00182,strong,4,8.3,8.18,7.74,0.44,90.1,75.2,77.0,100.0,53.5,4.88,7,0,5,0,76.1,65.9,89.9,8.3,88.1,71.3,0.38,9.44
STU_00183,average,4,3.85,4.55,3.95,0.6,72.0,67.8,25.5,30.3,35.2,6.27,7,1,0,3,51.1,39.3,60.6,7.3,54.7,49.6,0.38,6.11
STU_00184,strong,5,7.12,7.33,6.64,0.69,88.2,79.1,59.1,93.2,44.1,6.63,4,0,1,0,70.7,62.0,92.5,12.7,77.8,63.6,0.5,8.0
STU_00185,below_avg,5,1.38,0.44,2.27,-1.83,66.5,42.9,38.8,33.4,24.7,5.8,4,3,0,4,25.8,4.4,44.0,14.4,37.8,13.9,0.5,6.38
STU_00186,struggling,7,0.14,0.0,1.0,-1.0,34.3,5.7,17.9,29.3,0.0,6.97,3,3,0,3,5.4,2.0,12.3,4.9,2.0,12.3,0.75,0.0
STU_00187,strong,4,8.39,8.27,8.53,-0.26,88.5,91.5,75.2,77.5,26.8,6.5,7,0,5,0,73.2,60.5,87.4,8.9,76.0,72.1,0.38,7.78
STU_00188,struggling,4,0.0,0.0,0.0,0.0,30.6,27.3,34.2,26.7,44.3,6.24,7,7,0,7,14.6,2.0,34.0,9.5,25.1,10.4,0.38,0.0
STU_00189,below_avg,6,0.71,0.62,0.0,0.62,46.5,35.1,29.4,36.9,13.9,6.96,4,3,0,4,29.6,8.2,46.8,13.9,36.8,8.2,0.62,0.83
STU_00190,average,6,4.43,4.62,4.67,-0.05,64.8,48.0,55.4,60.7,52.2,6.27,4,1,0,2,50.2,32.0,63.4,12.8,52.1,44.4,0.62,6.67
STU_00191,inconsistent,4,4.62,4.36,4.53,-0.17,66.8,59.5,46.4,38.3,12.1,6.81,7,2,1,3,53.1,24.1,98.6,22.0,56.6,51.8,0.38,8.56
STU_00192,below_avg,6,0.57,1.0,0.0,1.0,68.6,42.7,48.3,51.6,64.5,6.37,4,3,0,4,22.7,4.4,41.8,18.0,28.8,4.4,0.62,1.0
STU_00193,average,3,3.44,3.11,3.32,-0.21,82.9,45.3,55.9,54.7,27.4,6.12,6,2,0,5,43.3,26.5,64.4,11.6,46.4,41.8,0.25,6.41
STU_00194,above_avg,4,3.12,2.45,3.05,-0.6,73.2,76.7,49.3,48.9,8.1,6.38,7,3,0,4,48.6,32.2,69.5,13.1,65.8,41.7,0.38,6.0
STU_00195,average,5,2.24,3.22,1.41,1.81,71.0,59.0,47.8,60.7,14.1,4.86,4,1,0,4,40.4,27.6,46.1,7.5,43.9,36.9,0.5,2.38
STU_00196,struggling,4,0.5,0.0,0.26,-0.26,54.8,21.1,8.2,35.6,19.0,7.62,7,7,0,7,12.1,2.0,23.5,8.9,10.2,12.8,0.38,0.0
STU_00197,average,3,3.05,3.84,1.68,2.16,63.4,43.8,49.8,58.1,40.2,5.41,6,1,0,5,43.0,19.3,58.2,11.9,45.8,41.6,0.25,5.32
STU_00198,strong,4,5.21,6.36,4.47,1.89,85.9,74.8,69.7,82.8,42.6,7.38,7,0,2,1,65.4,44.1,88.8,15.3,86.5,56.9,0.38,5.78
STU_00199,below_avg,5,1.26,0.56,1.09,-0.53,69.5,22.2,30.6,3.7,24.2,6.66,4,3,0,4,27.3,10.5,45.5,13.4,28.0,26.6,0.5,0.0
STU_00200,below_avg,3,1.49,0.0,2.42,-2.42,72.2,27.9,43.2,18.8,45.3,6.64,6,6,0,6,23.1,3.4,36.9,12.2,29.2,20.0,0.25,0.0
STU_00201,struggling,4,0.23,0.0,0.21,-0.21,37.6,45.8,24.1,32.4,0.0,6.62,7,7,0,7,18.3,2.0,32.2,10.1,28.5,14.2,0.38,0.0
STU_00202,struggling,3,0.39,0.0,0.26,-0.26,57.4,25.5,19.8,57.6,49.1,6.15,6,6,0,6,14.1,2.0,36.7,13.2,29.2,6.5,0.25,0.0
STU_00203,above_avg,4,4.17,3.77,4.16,-0.39,77.4,76.7,60.3,55.9,7.6,7.01,7,2,0,4,50.4,37.8,68.1,11.3,54.3,48.8,0.38,3.33
STU_00204,above_avg,5,5.7,7.11,5.05,2.06,69.2,58.6,55.6,44.2,65.0,5.41,4,0,1,0,65.6,56.2,78.6,8.9,63.9,67.4,0.5,8.0
STU_00205,average,6,2.89,2.62,2.33,0.29,66.8,60.9,63.4,46.9,54.2,6.0,4,2,0,2,47.6,24.3,69.6,19.7,55.4,24.3,0.62,2.0
STU_00206,below_avg,4,1.31,1.27,2.16,-0.89,63.2,37.3,55.2,44.1,58.3,5.98,7,5,0,6,36.6,19.1,59.7,11.8,39.8,35.3,0.38,0.56
STU_00207,above_avg,6,7.18,7.5,5.78,1.72,70.5,67.3,50.9,81.0,35.2,5.62,4,0,2,0,69.0,57.2,80.2,8.9,70.6,64.1,0.62,9.67
STU_00208,average,4,1.9,1.55,1.37,0.18,70.8,53.3,36.8,54.6,24.0,5.24,7,4,0,6,35.5,14.6,57.5,15.2,49.5,29.9,0.38,6.11
STU_00209,above_avg,7,4.77,5.17,5.25,-0.08,70.6,55.2,50.3,44.2,37.4,6.42,3,1,0,1,51.0,36.1,63.4,11.3,49.8,53.4,0.75,4.83
STU_00210,above_avg,3,1.84,2.26,0.95,1.31,82.0,58.3,62.9,48.8,5.1,6.97,6,3,1,4,43.4,21.6,76.3,18.6,63.0,33.7,0.25,6.05
STU_00211,topper,5,8.23,8.33,8.18,0.15,89.0,91.5,92.1,69.5,13.9,5.03,4,0,3,0,77.3,61.1,92.3,11.2,86.5,68.2,0.5,9.5
STU_00212,above_avg,5,7.01,7.11,6.27,0.84,77.6,69.2,60.7,66.5,0.0,6.04,4,0,2,0,65.9,57.0,74.3,8.1,66.4,65.3,0.5,2.88
STU_00213,below_avg,5,0.4,0.44,0.23,0.21,47.1,39.0,51.3,50.4,30.0,6.81,4,3,0,4,27.3,13.8,40.3,12.0,39.2,15.5,0.5,0.75
STU_00214,strong,5,8.54,8.11,8.45,-0.34,96.2,100.0,71.0,73.4,24.1,6.58,4,0,3,0,80.7,65.7,98.3,12.5,92.0,69.3,0.5,8.75
STU_00215,below_avg,7,1.12,2.0,1.0,1.0,45.7,56.7,54.8,60.4,31.5,6.42,3,1,0,1,42.5,20.6,55.4,15.5,53.4,20.6,0.75,4.83
STU_00216,average,5,2.4,3.44,1.23,2.21,67.4,87.1,54.8,53.5,57.8,6.7,4,1,0,1,50.6,35.5,60.6,9.5,58.3,42.9,0.5,3.0
STU_00217,below_avg,4,0.05,0.0,0.21,-0.21,51.7,18.5,22.2,53.1,23.1,6.72,7,7,0,7,11.2,2.0,30.2,8.6,22.1,6.8,0.38,0.0
STU_00218,struggling,6,0.53,0.0,0.0,0.0,36.1,45.4,37.2,22.7,51.1,7.39,4,4,0,4,16.9,2.0,36.9,12.7,21.8,2.0,0.62,0.0
STU_00219,strong,6,6.86,7.12,6.44,0.68,90.0,59.4,54.8,77.8,62.4,7.0,4,0,2,1,76.6,46.2,99.4,22.4,86.7,46.2,0.62,7.17
STU_00220,average,5,3.9,2.78,5.0,-2.22,78.3,52.5,62.0,60.6,39.5,5.41,4,1,1,3,48.4,34.4,77.2,16.9,59.3,37.5,0.5,2.25
STU_00221,strong,5,7.09,7.67,7.09,0.58,86.2,95.2,89.6,93.0,66.1,5.48,4,0,2,0,75.6,65.9,95.8,12.0,81.4,69.8,0.5,8.12
STU_00222,below_avg,7,0.57,1.0,0.75,0.25,64.2,73.1,54.5,39.2,13.6,4.0,3,2,0,2,32.7,2.0,58.6,23.4,48.0,2.0,0.75,1.0
STU_00223,above_avg,4,5.47,4.09,7.37,-3.28,83.0,67.6,40.6,71.4,0.0,6.38,7,2,1,2,52.0,32.7,72.1,12.8,63.4,47.4,0.38,0.44
STU_00224,average,5,2.97,4.0,2.0,2.0,67.1,56.6,39.2,41.0,50.7,6.8,4,1,0,1,49.2,38.0,55.4,6.7,53.0,45.5,0.5,4.5
STU_00225,average,4,1.78,0.27,2.21,-1.94,63.7,48.1,39.1,49.5,0.3,7.06,7,6,0,6,31.2,13.3,57.8,12.8,41.7,27.0,0.38,0.56
STU_00226,struggling,7,0.25,0.0,0.0,0.0,42.5,23.9,38.9,20.1,19.2,5.17,3,3,0,3,17.3,2.0,27.7,11.0,24.9,2.0,0.75,0.0
STU_00227,average,3,1.47,2.63,0.74,1.89,66.0,32.8,54.0,75.8,24.8,6.18,6,3,0,4,38.2,19.5,52.0,12.4,35.8,39.4,0.25,2.14
STU_00228,average,3,3.41,4.0,2.63,1.37,77.1,70.5,54.0,39.9,42.1,6.43,6,1,1,3,51.6,35.9,71.1,11.5,65.0,44.9,0.25,5.68
STU_00229,average,7,4.04,6.33,2.12,4.21,73.9,80.9,54.2,50.3,38.2,7.24,3,0,0,0,62.0,50.9,68.2,7.9,67.6,50.9,0.75,6.33
STU_00230,below_avg,5,2.24,2.0,2.45,-0.45,67.7,25.3,72.8,31.2,28.9,4.74,4,3,0,3,31.0,11.5,53.7,16.3,29.4,32.6,0.5,3.0
STU_00231,below_avg,3,0.59,0.53,0.21,0.32,56.9,37.0,19.1,33.0,30.8,8.14,6,5,0,6,27.3,16.4,48.0,10.6,32.7,24.6,0.25,0.23
STU_00232,struggling,4,0.0,0.0,0.0,0.0,58.8,0.0,27.9,61.9,20.0,5.72,7,7,0,7,6.3,2.0,32.1,10.5,2.0,8.0,0.38,1.67
STU_00233,improving,4,3.58,3.64,3.95,-0.31,88.9,79.1,74.5,77.9,37.7,5.68,7,2,2,3,54.3,36.6,73.9,14.0,73.4,46.7,0.38,7.89
STU_00234,strong,4,7.95,7.64,7.79,-0.15,89.5,88.0,73.3,70.8,9.6,5.76,7,0,3,0,71.2,52.5,87.2,13.8,86.5,65.1,0.38,8.78
STU_00235,average,3,0.46,1.63,0.0,1.63,62.0,52.1,43.6,47.1,0.0,6.16,6,3,0,6,37.1,22.2,49.0,9.9,48.7,31.3,0.25,1.41
STU_00236,average,4,1.96,2.55,0.84,1.71,76.0,69.1,61.6,42.6,66.0,5.93,7,3,0,5,36.2,2.0,61.3,23.1,54.5,28.9,0.38,0.89
STU_00237,struggling,6,0.39,0.0,0.0,0.0,41.2,50.9,28.7,32.5,17.9,6.91,4,4,0,4,19.5,2.6,34.1,12.3,21.5,13.6,0.62,0.0
STU_00238,average,5,0.42,0.56,0.18,0.38,81.9,42.0,44.9,53.1,7.6,6.03,4,3,0,4,36.3,27.8,47.7,7.7,39.3,33.2,0.5,1.62
STU_00239,average,3,4.14,3.26,4.26,-1.0,86.3,68.4,45.5,44.5,53.1,6.15,6,2,0,4,47.4,35.7,66.2,10.3,54.5,43.9,0.25,6.18
STU_00240,above_avg,7,5.47,4.83,5.38,-0.55,81.4,40.7,69.8,37.7,62.3,5.24,3,0,0,1,51.5,40.9,60.8,8.2,56.8,40.9,0.75,2.33
STU_00241,average,4,0.0,0.27,0.0,0.27,75.5,48.2,47.8,43.7,21.7,6.54,7,6,0,6,31.7,17.0,54.3,11.6,44.3,26.6,0.38,4.22
STU_00242,failing,4,0.12,0.0,0.0,0.0,30.8,6.9,10.2,18.4,37.6,6.04,7,7,0,7,2.0,2.0,2.0,0.0,2.0,2.0,0.38,0.0
STU_00243,struggling,3,1.12,0.0,2.53,-2.53,47.5,27.7,50.2,60.4,55.5,6.05,6,6,0,6,16.9,2.0,25.5,7.7,20.9,14.9,0.25,0.0
STU_00244,average,6,3.65,6.5,1.11,5.39,66.5,82.6,57.1,53.9,51.6,5.32,4,0,1,0,57.0,51.2,70.8,8.1,57.8,54.7,0.62,6.17
STU_00245,below_avg,7,0.57,0.0,1.12,-1.12,73.6,50.9,55.8,33.1,7.9,6.86,3,3,0,3,24.3,2.0,37.5,15.9,35.5,2.0,0.75,0.0
STU_00246,above_avg,3,6.88,6.63,5.84,0.79,78.4,70.5,72.7,65.2,51.8,5.47,6,0,1,0,58.1,50.2,71.2,6.8,56.6,58.8,0.25,7.0
STU_00247,above_avg,3,4.85,5.58,3.79,1.79,71.4,41.6,44.1,29.1,17.6,5.82,6,0,1,3,54.9,42.9,71.3,10.8,60.1,52.2,0.25,6.77
STU_00248,average,6,2.95,3.38,2.67,0.71,71.1,76.6,28.0,28.2,22.0,6.06,4,1,0,1,53.7,34.9,65.4,11.8,60.0,34.9,0.62,2.0
STU_00249,average,4,2.06,0.27,4.05,-3.78,74.9,39.7,61.2,27.7,39.5,5.54,7,6,0,6,32.8,27.2,51.6,7.8,40.7,29.6,0.38,1.11
STU_00250,strong,5,6.68,7.0,6.0,1.0,85.3,91.0,76.9,41.0,55.4,5.75,4,0,2,0,68.4,52.9,83.8,11.6,78.9,58.0,0.5,7.88
STU_00251,average,3,1.46,2.63,1.63,1.0,76.5,54.1,37.3,52.2,29.2,6.37,6,2,0,6,37.8,20.4,49.5,11.3,45.8,33.8,0.25,1.27
STU_00252,above_avg,5,7.01,7.11,7.45,-0.34,74.9,53.7,73.8,78.3,12.1,5.97,4,0,1,0,66.0,61.0,74.6,5.1,67.8,64.2,0.5,6.88
STU_00253,struggling,4,0.0,0.0,0.0,0.0,42.8,32.3,18.6,25.7,5.8,6.36,7,7,0,7,7.5,2.0,25.5,8.2,18.9,3.0,0.38,0.0
STU_00254,average,5,0.87,0.67,1.27,-0.6,76.2,52.9,39.2,50.8,26.0,8.14,4,3,0,3,34.0,18.0,57.1,14.5,45.5,22.4,0.5,1.75
STU_00255,strong,7,8.89,9.33,7.75,1.58,86.5,97.0,70.5,56.2,77.4,5.89,3,0,3,0,85.6,78.9,90.8,5.0,89.0,78.9,0.75,8.0
STU_00256,above_avg,5,4.35,4.78,4.05,0.73,70.9,62.8,50.7,51.2,0.0,7.02,4,1,0,3,47.7,39.5,53.7,5.1,44.3,51.2,0.5,3.25
STU_00257,strong,4,8.05,7.41,8.26,-0.85,87.2,87.2,75.1,100.0,40.0,6.7,7,0,3,0,69.1,56.1,79.9,7.1,69.9,68.7,0.38,7.22
STU_00258,average,3,2.54,1.74,2.89,-1.15,54.6,55.7,45.7,44.5,0.0,6.03,6,3,0,5,42.8,30.2,68.2,12.4,56.6,35.8,0.25,1.27
STU_00259,strong,7,8.23,7.83,8.88,-1.05,83.8,82.4,78.5,66.4,36.4,6.15,3,0,2,0,77.2,69.0,86.3,7.1,81.2,69.0,0.75,8.33
STU_00260,improving,4,3.55,5.05,1.26,3.79,80.2,71.8,44.9,50.0,36.6,5.76,7,1,1,1,50.9,11.8,75.6,17.8,64.0,45.6,0.38,3.67
STU_00261,below_avg,3,0.74,0.53,1.58,-1.05,59.3,46.3,45.3,67.5,39.4,7.27,6,5,0,6,24.5,12.5,49.4,13.1,41.3,16.1,0.25,1.64
STU_00262,average,5,3.04,1.44,5.09,-3.65,81.1,56.6,60.4,68.8,1.9,7.83,4,2,0,2,41.0,20.5,62.3,16.9,57.2,24.9,0.5,1.62
STU_00263,failing,6,0.0,0.0,0.0,0.0,18.2,5.3,40.1,12.2,27.2,6.75,4,4,0,4,2.0,2.0,2.0,0.0,2.0,2.0,0.62,0.0
STU_00264,strong,3,6.29,5.84,7.26,-1.42,93.3,61.2,67.5,50.1,4.7,5.2,6,0,0,2,57.0,40.6,69.9,9.7,59.5,55.8,0.25,6.32
STU_00265,average,6,0.77,1.0,0.56,0.44,70.1,36.5,49.7,33.8,30.2,6.45,4,3,0,4,29.9,18.0,40.5,8.2,33.8,18.0,0.62,0.83
STU_00266,average,6,2.93,3.62,1.11,2.51,63.3,57.5,45.6,55.6,32.3,6.49,4,1,0,4,41.3,32.4,46.8,5.4,41.1,41.9,0.62,2.17
STU_00267,above_avg,7,5.53,4.83,5.38,-0.55,65.6,72.4,64.2,48.6,54.3,4.97,3,0,0,1,56.2,42.2,67.1,10.4,63.2,42.2,0.75,2.17
STU_00268,strong,7,7.38,8.0,7.12,0.88,89.2,96.1,74.3,56.0,68.9,5.72,3,0,2,0,76.1,63.7,82.9,8.8,82.3,63.7,0.75,8.0
STU_00269,below_avg,3,0.45,0.84,0.53,0.31,55.9,35.3,46.8,34.3,54.1,5.88,6,5,0,6,31.3,20.0,44.0,7.9,34.5,29.7,0.25,0.91
STU_00270,average,3,3.54,5.21,1.63,3.58,66.8,57.7,66.7,58.8,74.6,6.33,6,0,0,3,51.4,41.5,67.0,8.7,54.2,50.0,0.25,3.77
STU_00271,average,5,0.44,0.44,0.91,-0.47,76.9,57.8,42.6,44.3,0.0,7.09,4,3,0,4,24.7,10.3,40.2,13.8,38.5,11.0,0.5,1.75
STU_00272,strong,5,9.67,9.89,9.45,0.44,92.0,90.7,56.7,62.5,32.7,5.87,4,0,4,0,83.7,79.7,91.1,4.5,85.4,82.0,0.5,9.5
STU_00273,average,3,1.39,2.0,0.95,1.05,77.8,62.2,41.9,44.7,26.2,6.21,6,4,0,4,42.0,30.0,60.5,11.5,45.2,40.4,0.25,2.09
STU_00274,average,5,1.88,1.0,2.64,-1.64,75.4,43.4,46.9,47.3,31.5,7.2,4,2,0,4,34.8,11.5,49.2,14.6,47.0,22.5,0.5,0.88
STU_00275,below_avg,4,0.0,0.0,0.0,0.0,60.2,0.0,50.2,30.6,26.9,7.05,7,7,0,7,16.3,2.0,31.7,8.7,15.7,16.6,0.38,0.0
STU_00276,below_avg,4,0.62,1.0,0.0,1.0,64.7,33.7,60.6,59.7,3.5,6.38,7,5,0,6,30.5,16.1,54.8,12.4,38.7,27.3,0.38,0.67
STU_00277,average,3,5.0,3.53,6.58,-3.05,61.7,70.8,60.7,54.9,31.6,6.73,6,2,1,3,48.6,19.3,77.8,19.4,69.4,38.2,0.25,2.18
STU_00278,strong,3,5.72,6.63,5.74,0.89,87.4,79.5,54.1,61.2,58.7,6.98,6,0,2,1,62.4,49.5,73.4,8.9,70.3,58.4,0.25,8.41
STU_00279,improving,6,4.24,6.38,1.44,4.94,87.3,65.2,71.1,50.0,28.3,5.99,4,0,2,1,64.2,49.9,72.8,9.1,68.9,49.9,0.62,9.0
STU_00280,above_avg,4,5.55,5.82,4.84,0.98,69.1,53.3,41.7,68.2,30.3,7.39,7,0,0,2,52.7,47.0,61.7,4.9,53.6,52.4,0.38,1.33
STU_00281,improving,7,2.43,2.83,1.38,1.45,80.2,81.0,46.1,43.6,30.6,5.82,3,1,1,1,60.3,35.3,84.1,19.9,72.8,35.3,0.75,5.83
STU_00282,strong,4,9.18,8.55,8.95,-0.4,83.6,100.0,96.1,51.9,39.7,6.29,7,0,7,0,78.6,70.5,93.5,7.9,90.3,73.9,0.38,7.78
STU_00283,above_avg,3,2.77,4.42,2.11,2.31,78.4,58.6,42.1,70.3,10.2,6.76,6,1,1,3,51.3,36.4,73.8,12.0,59.1,47.4,0.25,3.82
STU_00284,improving,4,2.11,2.59,0.63,1.96,77.0,55.9,34.5,78.6,11.9,5.03,7,3,0,7,39.6,21.5,49.6,8.7,43.5,38.1,0.38,3.78
STU_00285,below_avg,5,0.0,0.0,0.0,0.0,64.0,37.6,39.1,35.2,22.7,6.51,4,4,0,4,16.6,2.0,29.8,12.4,28.9,4.2,0.5,0.62
STU_00286,struggling,3,0.31,0.0,0.53,-0.53,37.6,15.6,38.2,34.6,1.4,5.82,6,6,0,6,11.9,2.0,26.2,9.1,15.8,9.9,0.25,0.0
STU_00287,average,4,4.37,4.55,4.21,0.34,80.8,59.3,48.1,42.5,20.1,7.4,7,1,1,3,52.1,28.0,79.0,14.6,69.9,45.0,0.38,6.56
STU_00288,strong,7,6.81,7.33,6.0,1.33,94.2,73.8,72.6,90.2,27.5,4.43,3,0,2,0,70.8,66.9,74.9,3.3,72.7,66.9,0.75,6.5
STU_00289,average,3,1.7,1.58,1.95,-0.37,82.1,49.4,52.6,46.6,11.4,5.98,6,4,0,5,41.0,29.2,69.6,13.8,49.4,36.8,0.25,4.36
STU_00290,below_avg,7,2.42,2.33,2.38,-0.05,66.3,81.5,73.9,27.5,41.9,6.13,3,1,0,1,46.6,9.7,67.2,26.1,65.0,9.7,0.75,0.83
STU_00291,below_avg,7,1.7,2.17,0.62,1.55,48.0,62.8,55.4,41.2,37.2,6.68,3,1,0,1,52.6,37.5,63.8,11.1,60.2,37.5,0.75,5.83
STU_00292,average,6,3.45,5.5,1.33,4.17,70.8,63.9,44.1,57.0,56.7,6.59,4,0,0,2,53.0,46.1,60.0,6.2,54.8,47.8,0.62,7.5
STU_00293,topper,6,8.67,8.5,8.44,0.06,95.8,100.0,69.5,41.6,0.5,5.51,4,0,3,0,80.6,63.4,92.5,10.6,86.3,63.4,0.62,9.83
STU_00294,above_avg,5,3.61,3.44,2.77,0.67,82.4,79.6,27.5,56.0,43.9,6.44,4,1,0,1,54.8,33.0,69.5,13.4,63.9,45.6,0.5,3.12
STU_00295,average,5,2.05,4.0,1.45,2.55,70.2,31.7,88.9,57.4,19.5,7.12,4,1,0,4,36.4,8.0,49.4,16.5,26.1,46.6,0.5,5.25
STU_00296,struggling,3,0.32,0.0,0.0,0.0,58.9,31.8,25.2,28.7,27.6,6.18,6,6,0,6,14.5,2.0,24.1,8.8,20.6,11.4,0.25,1.64
STU_00297,average,6,1.78,3.0,1.67,1.33,76.4,60.7,67.8,41.2,26.9,6.42,4,1,0,1,49.5,37.5,59.4,7.8,53.5,37.5,0.62,6.17
