student_id,subject_name,subject_code,semester,archetype,subject_score,attendance,assignment_score,quiz_average,lab_performance,previous_related_score,study_hours,difficulty_factor,cgpa,credits,is_practical,class_avg_score,score_vs_class_avg,trend_indicator,weakness_severity,needs_intervention
STU_00030,Computer Networks,CN401,4,average,22.0,91.6,72.0,32.6,2.7,55.4,3.9,0.67,4.88,4,0,58.2,-36.2,0,3,1
STU_00030,Software Engineering,SE401,4,average,38.8,76.3,68.5,36.2,4.4,55.3,2.7,0.5,4.88,4,0,58.2,-19.4,1,2,0
STU_00030,Microcontroller & Embedded Systems,MES401,4,average,60.8,78.9,77.2,53.6,46.8,41.7,4.3,0.75,4.88,4,0,58.2,2.6,0,1,0
STU_00030,Microcontroller Lab,MESL401,4,average,63.4,98.4,49.4,69.9,75.3,43.4,0.7,0.48,4.88,1,1,58.2,5.2,-1,1,0
STU_00030,Computer Networks Lab,CNL401,4,average,47.4,79.4,64.7,55.2,63.9,62.7,2.6,0.43,4.88,1,1,58.2,-10.8,0,1,0
STU_00031,Artificial Intelligence,ITPCC710,7,strong,72.0,92.0,92.4,53.2,59.4,66.3,14.1,0.7,6.99,4,0,52.0,20.0,-1,1,0
STU_00031,AI Laboratory,ITLBC711,7,strong,85.7,95.1,89.3,84.5,84.6,67.9,0.7,0.42,6.99,1,1,52.0,33.7,-1,0,0
STU_00031,Data Analytics Lab,ITLBC712,7,strong,79.8,79.7,82.8,82.9,100.0,84.6,4.9,0.38,6.99,1,1,52.0,27.8,0,0,0
STU_00032,Automata Theory,ITPCC509,5,topper,90.1,98.5,78.0,57.0,91.3,72.1,11.7,0.85,9.45,4,0,65.7,24.4,0,0,0
STU_00032,Design & Analysis of Algorithms,ITPCC501,5,topper,85.0,100.0,100.0,60.9,72.6,82.0,11.3,0.78,9.45,3,0,65.7,19.3,0,0,0
STU_00032,Cloud Computing Laboratory,ITLBC506,5,topper,100.0,100.0,100.0,100.0,100.0,80.5,1.9,0.44,9.45,1,1,65.7,34.3,0,0,0
STU_00032,Mobile App Development Lab,ITLBC507,5,topper,92.5,100.0,80.0,76.0,87.7,95.2,3.5,0.46,9.45,1,1,65.7,26.8,1,0,0
STU_00033,Engineering Mathematics-III,MATH301,3,average,33.9,71.9,39.5,13.1,11.1,38.7,4.5,0.82,4.55,4,0,65.4,-31.5,0,3,1
STU_00033,Data Structures and Algorithms,DSA301,3,average,34.8,71.7,45.9,45.3,37.2,47.9,7.3,0.68,4.55,4,0,65.4,-30.6,-1,4,1
STU_00033,Database Management Systems,DBMS301,3,average,58.3,78.5,70.0,34.7,67.6,23.0,9.0,0.58,4.55,4,0,65.4,-7.1,0,1,0
STU_00033,Digital Logic & Design,DLDA301,3,average,52.7,64.0,52.1,54.3,29.5,24.3,7.8,0.65,4.55,4,0,65.4,-12.7,0,2,0
STU_00033,Python Programming,PYTHON301,3,average,70.2,77.3,64.1,59.7,85.3,24.6,0.9,0.38,4.55,2,1,65.4,4.8,0,0,0
STU_00033,DSA Laboratory,DSAL301,3,average,59.3,67.1,40.5,53.6,48.7,59.7,0.5,0.42,4.55,1,1,65.4,-6.1,0,1,0
STU_00034,Automata Theory,ITPCC509,5,average,55.5,83.1,78.4,77.6,60.6,46.6,2.1,0.85,6.09,4,0,48.8,6.7,1,1,0
STU_00034,Design & Analysis of Algorithms,ITPCC501,5,average,48.6,75.3,66.3,30.4,36.7,67.8,2.2,0.78,6.09,3,0,48.8,-0.2,0,2,1
STU_00034,Cloud Computing Laboratory,ITLBC506,5,average,65.0,95.9,62.1,54.5,78.4,37.4,0.6,0.44,6.09,1,1,48.8,16.2,1,0,0
STU_00034,Mobile App Development Lab,ITLBC507,5,average,70.2,82.7,85.1,50.5,68.8,69.7,1.5,0.46,6.09,1,1,48.8,21.4,1,0,0
STU_00035,Engineering Mathematics-III,MATH301,3,below_avg,24.5,56.6,54.0,37.0,24.2,36.0,4.4,0.82,3.98,4,0,40.8,-16.3,0,3,1
STU_00035,Data Structures and Algorithms,DSA301,3,below_avg,35.7,54.9,58.8,33.4,35.0,33.8,3.4,0.68,3.98,4,0,40.8,-5.1,-1,3,1
STU_00035,Database Management Systems,DBMS301,3,below_avg,42.4,39.8,63.6,58.0,72.7,33.6,4.5,0.58,3.98,4,0,40.8,1.6,0,3,1
STU_00035,Digital Logic & Design,DLDA301,3,below_avg,39.3,41.6,58.7,36.2,35.0,29.6,2.7,0.65,3.98,4,0,40.8,-1.5,0,3,1
STU_00035,Python Programming,PYTHON301,3,below_avg,38.1,50.7,51.7,53.7,63.2,24.6,1.8,0.38,3.98,2,1,40.8,-2.7,0,3,1
STU_00035,DSA Laboratory,DSAL301,3,below_avg,37.9,61.8,51.4,12.4,66.9,34.9,0.0,0.42,3.98,1,1,40.8,-2.9,0,3,1
STU_00036,Engineering Mathematics-IV,MATH401,4,strong,63.0,86.0,77.7,81.0,48.9,71.9,10.8,0.78,8.08,4,0,61.1,1.9,0,1,0
STU_00036,Operating Systems,OS401,4,strong,72.9,91.3,95.1,66.0,92.1,76.8,9.2,0.72,8.08,4,0,61.1,11.8,0,0,0
STU_00036,Computer Networks,CN401,4,strong,83.8,89.1,91.4,78.1,60.6,47.4,10.4,0.67,8.08,4,0,61.1,22.7,0,0,0
STU_00036,Software Engineering,SE401,4,strong,80.2,100.0,85.2,93.1,63.8,64.3,10.4,0.5,8.08,4,0,61.1,19.1,1,0,0
STU_00036,Microcontroller & Embedded Systems,MES401,4,strong,82.6,97.4,81.6,99.3,55.7,70.1,7.6,0.75,8.08,4,0,61.1,21.5,0,0,0
STU_00036,Microcontroller Lab,MESL401,4,strong,100.0,79.2,96.6,100.0,100.0,73.4,3.8,0.48,8.08,1,1,61.1,38.9,1,0,0
STU_00036,Computer Networks Lab,CNL401,4,strong,94.6,88.4,99.0,83.9,100.0,66.9,0.1,0.43,8.08,1,1,61.1,33.5,-1,0,0
STU_00037,Automata Theory,ITPCC509,5,struggling,2.0,43.6,22.9,16.9,28.8,18.1,3.1,0.85,0.92,4,0,69.8,-67.8,0,4,1
STU_00037,Design & Analysis of Algorithms,ITPCC501,5,struggling,2.0,31.5,22.7,22.7,7.2,26.8,1.0,0.78,0.92,3,0,69.8,-67.8,-1,4,1
STU_00037,Cloud Computing Laboratory,ITLBC506,5,struggling,4.1,41.1,30.9,25.4,31.6,23.0,1.0,0.44,0.92,1,1,69.8,-65.7,-1,4,1
STU_00037,Mobile App Development Lab,ITLBC507,5,struggling,22.0,32.5,8.9,42.2,57.6,5.0,1.8,0.46,0.92,1,1,69.8,-47.8,-1,4,1
STU_00038,Engineering Mathematics-IV,MATH401,4,above_avg,56.9,87.8,75.0,65.6,26.7,56.7,9.1,0.78,7.21,4,0,53.7,3.2,1,0,0
STU_00038,Operating Systems,OS401,4,above_avg,40.5,82.9,90.2,35.4,57.8,53.5,7.1,0.72,7.21,4,0,53.7,-13.2,0,2,0
STU_00038,Computer Networks,CN401,4,above_avg,67.0,75.4,75.7,70.9,71.5,52.8,9.4,0.67,7.21,4,0,53.7,13.3,0,0,0
STU_00038,Software Engineering,SE401,4,above_avg,43.0,62.9,80.7,43.7,25.7,60.7,10.6,0.5,7.21,4,0,53.7,-10.7,1,2,0
STU_00038,Microcontroller & Embedded Systems,MES401,4,above_avg,41.7,79.7,74.2,42.5,36.2,46.7,9.7,0.75,7.21,4,0,53.7,-12.0,0,2,0
STU_00038,Microcontroller Lab,MESL401,4,above_avg,68.4,65.9,64.3,85.1,89.7,46.4,4.4,0.48,7.21,1,1,53.7,14.7,-1,0,0
STU_00038,Computer Networks Lab,CNL401,4,above_avg,61.6,71.5,64.4,69.5,57.3,50.3,1.2,0.43,7.21,1,1,53.7,7.9,1,1,0
STU_00039,Engineering Mathematics-IV,MATH401,4,average,41.9,80.9,85.8,46.8,29.7,29.4,6.7,0.78,5.93,4,0,65.7,-23.8,0,2,1
STU_00039,Operating Systems,OS401,4,average,25.6,74.3,63.9,25.1,39.9,55.7,7.2,0.72,5.93,4,0,65.7,-40.1,0,3,1
STU_00039,Computer Networks,CN401,4,average,51.4,66.1,78.2,79.9,41.1,54.2,5.5,0.67,5.93,4,0,65.7,-14.3,0,1,0
STU_00039,Software Engineering,SE401,4,average,47.4,70.0,81.6,32.9,39.8,63.3,6.8,0.5,5.93,4,0,65.7,-18.3,0,2,1
STU_00039,Microcontroller & Embedded Systems,MES401,4,average,41.1,69.4,84.9,51.7,13.3,39.9,6.2,0.75,5.93,4,0,65.7,-24.6,1,2,0
STU_00039,Microcontroller Lab,MESL401,4,average,59.7,80.7,71.4,61.7,52.3,32.5,2.2,0.48,5.93,1,1,65.7,-6.0,1,1,0
STU_00039,Computer Networks Lab,CNL401,4,average,51.5,78.4,77.6,33.6,71.0,34.5,2.0,0.43,5.93,1,1,65.7,-14.2,1,2,0
STU_00040,Engineering Mathematics-IV,MATH401,4,average,39.5,64.9,59.0,43.4,25.7,26.9,6.1,0.78,4.31,4,0,42.8,-3.3,1,2,0
STU_00040,Operating Systems,OS401,4,average,43.4,52.8,63.6,52.3,32.1,39.9,5.5,0.72,4.31,4,0,42.8,0.6,0,3,1
STU_00040,Computer Networks,CN401,4,average,48.4,71.4,69.8,61.9,41.7,37.5,6.9,0.67,4.31,4,0,42.8,5.6,1,1,0
STU_00040,Software Engineering,SE401,4,average,59.5,65.1,78.1,71.2,75.7,31.2,4.5,0.5,4.31,4,0,42.8,16.7,0,0,0
STU_00040,Microcontroller & Embedded Systems,MES401,4,average,48.1,69.3,70.5,43.0,29.1,41.5,2.6,0.75,4.31,4,0,42.8,5.3,0,2,1
STU_00040,Microcontroller Lab,MESL401,4,average,57.5,84.2,75.1,75.5,45.1,38.5,0.2,0.48,4.31,1,1,42.8,14.7,0,1,0
STU_00040,Computer Networks Lab,CNL401,4,average,40.4,74.8,59.0,48.8,66.7,49.8,2.7,0.43,4.31,1,1,42.8,-2.4,0,2,1
STU_00041,Engineering Mathematics-III,MATH301,3,topper,79.6,80.1,100.0,78.8,57.8,78.9,13.6,0.82,8.94,4,0,45.8,33.8,0,0,0
STU_00041,Data Structures and Algorithms,DSA301,3,topper,80.5,84.8,92.8,67.9,48.4,46.0,15.0,0.68,8.94,4,0,45.8,34.7,1,0,0
STU_00041,Database Management Systems,DBMS301,3,topper,81.5,90.4,70.3,48.8,81.9,62.6,15.0,0.58,8.94,4,0,45.8,35.7,1,0,0
STU_00041,Digital Logic & Design,DLDA301,3,topper,81.8,81.4,90.1,75.8,73.6,76.8,15.0,0.65,8.94,4,0,45.8,36.0,0,0,0
STU_00041,Python Programming,PYTHON301,3,topper,92.2,95.9,100.0,70.7,97.2,83.8,7.7,0.38,8.94,2,1,45.8,46.4,-1,0,0
STU_00041,DSA Laboratory,DSAL301,3,topper,87.8,100.0,100.0,73.6,100.0,63.1,1.9,0.42,8.94,1,1,45.8,42.0,0,0,0
STU_00042,Automata Theory,ITPCC509,5,struggling,2.0,51.9,5.8,0.0,3.7,32.0,0.0,0.85,3.79,4,0,58.2,-56.2,0,4,1
STU_00042,Design & Analysis of Algorithms,ITPCC501,5,struggling,3.8,73.6,17.9,0.0,7.4,38.6,1.4,0.78,3.79,3,0,58.2,-54.4,-1,4,1
STU_00042,Cloud Computing Laboratory,ITLBC506,5,struggling,16.8,66.4,1.8,8.7,14.3,43.4,1.4,0.44,3.79,1,1,58.2,-41.4,-1,4,1
STU_00042,Mobile App Development Lab,ITLBC507,5,struggling,5.9,57.8,27.7,0.0,9.4,28.8,0.0,0.46,3.79,1,1,58.2,-52.3,0,4,1
STU_00043,Engineering Mathematics-III,MATH301,3,below_avg,2.0,51.2,36.7,2.7,0.0,19.8,4.0,0.82,2.43,4,0,57.1,-55.1,1,4,1
STU_00043,Data Structures and Algorithms,DSA301,3,below_avg,11.8,48.9,34.2,6.1,28.3,47.1,5.1,0.68,2.43,4,0,57.1,-45.3,-1,4,1
STU_00043,Database Management Systems,DBMS301,3,below_avg,31.9,47.7,21.5,22.8,28.5,27.1,1.7,0.58,2.43,4,0,57.1,-25.2,1,4,1
STU_00043,Digital Logic & Design,DLDA301,3,below_avg,2.0,34.9,15.8,25.0,9.9,38.9,3.5,0.65,2.43,4,0,57.1,-55.1,1,4,1
STU_00043,Python Programming,PYTHON301,3,below_avg,37.8,44.3,33.7,24.2,60.6,45.5,1.8,0.38,2.43,2,1,57.1,-19.3,0,3,1
STU_00043,DSA Laboratory,DSAL301,3,below_avg,19.5,56.3,17.5,11.8,19.4,19.3,1.9,0.42,2.43,1,1,57.1,-37.6,1,4,1
STU_00044,Automata Theory,ITPCC509,5,average,36.3,65.9,79.3,29.1,0.2,40.0,4.2,0.85,3.02,4,0,47.1,-10.8,0,2,0
STU_00044,Design & Analysis of Algorithms,ITPCC501,5,average,23.8,83.8,96.0,21.8,0.0,30.7,2.3,0.78,3.02,3,0,47.1,-23.3,0,3,1
STU_00044,Cloud Computing Laboratory,ITLBC506,5,average,55.1,73.3,91.9,81.9,49.3,53.0,0.0,0.44,3.02,1,1,47.1,8.0,1,0,0
STU_00044,Mobile App Development Lab,ITLBC507,5,average,51.0,70.0,63.0,77.3,59.9,33.9,0.0,0.46,3.02,1,1,47.1,3.9,1,1,0
STU_00045,Automata Theory,ITPCC509,5,topper,90.1,88.9,95.8,96.6,68.6,96.0,14.4,0.85,8.94,4,0,51.3,38.8,1,0,0
STU_00045,Design & Analysis of Algorithms,ITPCC501,5,topper,86.4,90.7,98.8,80.3,66.6,92.7,9.8,0.78,8.94,3,0,51.3,35.1,0,0,0
STU_00045,Cloud Computing Laboratory,ITLBC506,5,topper,93.8,100.0,80.3,87.7,75.8,80.2,0.3,0.44,8.94,1,1,51.3,42.5,-1,0,0
STU_00045,Mobile App Development Lab,ITLBC507,5,topper,96.4,100.0,85.0,100.0,87.1,85.3,4.3,0.46,8.94,1,1,51.3,45.1,0,0,0
STU_00046,Cryptography & Network Security,ITPCC611,6,strong,67.3,95.2,92.9,92.5,38.2,73.4,7.2,0.8,7.92,4,0,64.2,3.1,0,0,0
STU_00046,Cryptography Lab,ITLBC608,6,strong,96.6,98.6,76.8,96.6,100.0,89.6,4.7,0.48,7.92,1,1,64.2,32.4,0,0,0
STU_00046,Data Science Laboratory,ITLBC609,6,strong,82.3,84.3,83.4,83.2,79.5,65.5,0.0,0.4,7.92,1,1,64.2,18.1,0,0,0
STU_00046,DevOps Laboratory,ITSBL603,6,strong,65.5,94.7,76.6,50.7,67.9,77.2,1.4,0.46,7.92,2,1,64.2,1.3,1,0,0
STU_00047,Automata Theory,ITPCC509,5,below_avg,25.3,46.1,33.0,14.3,43.1,15.2,2.0,0.85,3.39,4,0,53.8,-28.5,0,4,1
STU_00047,Design & Analysis of Algorithms,ITPCC501,5,below_avg,26.0,44.5,29.7,5.2,7.4,19.8,2.8,0.78,3.39,3,0,53.8,-27.8,0,4,1
STU_00047,Cloud Computing Laboratory,ITLBC506,5,below_avg,52.4,50.8,34.6,65.1,47.6,38.4,0.9,0.44,3.39,1,1,53.8,-1.4,-1,2,0
STU_00047,Mobile App Development Lab,ITLBC507,5,below_avg,33.3,35.6,48.1,37.3,39.4,6.4,2.5,0.46,3.39,1,1,53.8,-20.5,0,4,1
STU_00048,Engineering Mathematics-IV,MATH401,4,struggling,13.9,42.5,27.0,21.1,12.3,2.0,1.0,0.78,3.71,4,0,62.5,-48.6,-1,4,1
STU_00048,Operating Systems,OS401,4,struggling,16.6,29.4,6.7,26.8,17.0,35.5,0.8,0.72,3.71,4,0,62.5,-45.9,-1,4,1
STU_00048,Computer Networks,CN401,4,struggling,45.0,47.6,21.4,13.4,64.5,41.5,2.3,0.67,3.71,4,0,62.5,-17.5,-1,3,1
STU_00048,Software Engineering,SE401,4,struggling,2.0,48.3,16.5,0.0,19.5,26.2,0.3,0.5,3.71,4,0,62.5,-60.5,-1,4,1
STU_00048,Microcontroller & Embedded Systems,MES401,4,struggling,19.8,29.7,29.2,12.1,9.0,37.9,2.7,0.75,3.71,4,0,62.5,-42.7,-1,4,1
STU_00048,Microcontroller Lab,MESL401,4,struggling,40.3,50.4,22.9,57.5,30.0,31.5,1.8,0.48,3.71,1,1,62.5,-22.2,0,4,1
STU_00048,Computer Networks Lab,CNL401,4,struggling,6.3,50.6,21.7,0.0,20.4,29.4,0.0,0.43,3.71,1,1,62.5,-56.2,0,4,1
STU_00049,Engineering Mathematics-IV,MATH401,4,strong,65.0,95.1,85.1,47.8,49.6,75.2,15.0,0.78,6.91,4,0,41.8,23.2,0,0,0
STU_00049,Operating Systems,OS401,4,strong,62.2,87.0,89.1,67.2,48.3,61.1,12.1,0.72,6.91,4,0,41.8,20.4,-1,0,0
STU_00049,Computer Networks,CN401,4,strong,65.1,70.9,95.1,69.5,64.0,56.5,14.0,0.67,6.91,4,0,41.8,23.3,0,0,0
STU_00049,Software Engineering,SE401,4,strong,59.0,73.5,90.5,48.3,57.1,64.2,14.0,0.5,6.91,4,0,41.8,17.2,1,1,0
STU_00049,Microcontroller & Embedded Systems,MES401,4,strong,51.2,85.1,91.5,32.1,42.1,64.8,12.5,0.75,6.91,4,0,41.8,9.4,0,2,0
STU_00049,Microcontroller Lab,MESL401,4,strong,79.7,73.7,99.9,74.2,66.5,71.9,2.3,0.48,6.91,1,1,41.8,37.9,-1,0,0
STU_00049,Computer Networks Lab,CNL401,4,strong,74.4,77.9,95.4,80.6,79.3,56.7,0.9,0.43,6.91,1,1,41.8,32.6,0,0,0
STU_00050,Engineering Mathematics-IV,MATH401,4,strong,61.4,80.4,82.9,43.5,62.0,59.7,11.9,0.78,7.53,4,0,55.3,6.1,0,1,0
STU_00050,Operating Systems,OS401,4,strong,67.4,90.1,95.3,65.6,26.8,65.3,10.2,0.72,7.53,4,0,55.3,12.1,1,0,0
STU_00050,Computer Networks,CN401,4,strong,57.7,75.4,86.1,52.8,54.5,71.8,9.9,0.67,7.53,4,0,55.3,2.4,-1,1,0
STU_00050,Software Engineering,SE401,4,strong,80.1,74.2,93.0,92.2,54.0,70.8,11.8,0.5,7.53,4,0,55.3,24.8,-1,0,0
STU_00050,Microcontroller & Embedded Systems,MES401,4,strong,77.7,69.0,76.5,66.5,72.2,64.6,11.7,0.75,7.53,4,0,55.3,22.4,0,0,0
STU_00050,Microcontroller Lab,MESL401,4,strong,64.1,74.0,79.8,67.5,58.6,70.5,2.3,0.48,7.53,1,1,55.3,8.8,0,0,0
STU_00050,Computer Networks Lab,CNL401,4,strong,87.3,86.7,62.2,83.2,100.0,60.7,1.4,0.43,7.53,1,1,55.3,32.0,0,0,0
STU_00051,Artificial Intelligence,ITPCC710,7,strong,69.9,90.9,73.8,57.9,50.8,63.1,13.8,0.7,7.07,4,0,44.7,25.2,-1,0,0
STU_00051,AI Laboratory,ITLBC711,7,strong,94.6,76.5,75.8,94.3,97.3,88.0,3.2,0.42,7.07,1,1,44.7,49.9,0,0,0
STU_00051,Data Analytics Lab,ITLBC712,7,strong,88.3,86.5,71.0,99.9,100.0,86.1,3.0,0.38,7.07,1,1,44.7,43.6,0,0,0
STU_00052,Cryptography & Network Security,ITPCC611,6,above_avg,55.2,90.9,70.0,59.7,43.1,52.9,9.5,0.8,6.3,4,0,55.9,-0.7,0,1,0
STU_00052,Cryptography Lab,ITLBC608,6,above_avg,71.0,76.9,89.1,60.5,61.2,70.7,1.4,0.48,6.3,1,1,55.9,15.1,-1,0,0
STU_00052,Data Science Laboratory,ITLBC609,6,above_avg,73.5,92.8,87.0,86.1,92.8,39.6,4.5,0.4,6.3,1,1,55.9,17.6,0,0,0
STU_00052,DevOps Laboratory,ITSBL603,6,above_avg,61.4,77.6,75.3,45.1,54.4,62.9,0.5,0.46,6.3,2,1,55.9,5.5,1,1,0
STU_00053,Engineering Mathematics-III,MATH301,3,below_avg,14.4,57.7,67.4,0.0,21.1,36.9,4.9,0.82,3.61,4,0,55.8,-41.4,0,4,1
STU_00053,Data Structures and Algorithms,DSA301,3,below_avg,33.2,54.5,43.9,7.2,39.4,46.8,3.1,0.68,3.61,4,0,55.8,-22.6,-1,4,1
STU_00053,Database Management Systems,DBMS301,3,below_avg,12.2,33.5,34.0,0.0,0.0,31.7,1.7,0.58,3.61,4,0,55.8,-43.6,0,4,1
STU_00053,Digital Logic & Design,DLDA301,3,below_avg,30.2,53.7,43.2,0.0,57.2,18.5,1.0,0.65,3.61,4,0,55.8,-25.6,0,4,1
STU_00053,Python Programming,PYTHON301,3,below_avg,39.7,62.0,36.6,50.2,41.1,23.0,0.0,0.38,3.61,2,1,55.8,-16.1,0,3,1
STU_00053,DSA Laboratory,DSAL301,3,below_avg,59.8,59.5,23.4,44.1,54.4,23.8,0.3,0.42,3.61,1,1,55.8,4.0,0,2,0
STU_00054,Engineering Mathematics-III,MATH301,3,topper,74.4,84.9,76.1,83.8,60.4,78.6,12.9,0.82,9.63,4,0,54.2,20.2,-1,0,0
STU_00054,Data Structures and Algorithms,DSA301,3,topper,81.4,95.8,100.0,88.8,53.8,100.0,13.5,0.68,9.63,4,0,54.2,27.2,0,0,0
STU_00054,Database Management Systems,DBMS301,3,topper,80.9,80.6,80.6,80.1,84.7,90.8,13.9,0.58,9.63,4,0,54.2,26.7,0,0,0
STU_00054,Digital Logic & Design,DLDA301,3,topper,74.7,100.0,80.4,73.0,49.9,58.9,13.8,0.65,9.63,4,0,54.2,20.5,0,0,0
STU_00054,Python Programming,PYTHON301,3,topper,91.2,100.0,83.8,91.7,100.0,76.7,7.7,0.38,9.63,2,1,54.2,37.0,1,0,0
STU_00054,DSA Laboratory,DSAL301,3,topper,91.7,94.2,74.6,94.7,100.0,90.3,2.3,0.42,9.63,1,1,54.2,37.5,1,0,0
STU_00055,Automata Theory,ITPCC509,5,average,46.5,68.6,61.5,41.1,30.2,47.5,10.8,0.85,4.67,4,0,69.7,-23.2,-1,2,0
STU_00055,Design & Analysis of Algorithms,ITPCC501,5,average,39.1,91.1,55.7,66.3,65.1,56.0,8.4,0.78,4.67,3,0,69.7,-30.6,0,2,0
STU_00055,Cloud Computing Laboratory,ITLBC506,5,average,48.5,76.0,79.2,35.1,39.3,28.8,3.3,0.44,4.67,1,1,69.7,-21.2,-1,1,0
STU_00055,Mobile App Development Lab,ITLBC507,5,average,43.0,80.5,62.8,32.4,36.7,26.0,3.5,0.46,4.67,1,1,69.7,-26.7,0,2,1
STU_00056,Engineering Mathematics-IV,MATH401,4,above_avg,49.4,66.9,75.5,30.1,71.5,55.2,7.4,0.78,6.67,4,0,55.2,-5.8,0,2,1
STU_00056,Operating Systems,OS401,4,above_avg,60.9,77.2,73.7,57.8,44.4,69.6,9.7,0.72,6.67,4,0,55.2,5.7,1,0,0
STU_00056,Computer Networks,CN401,4,above_avg,55.6,81.9,70.4,43.8,11.4,52.0,7.2,0.67,6.67,4,0,55.2,0.4,0,1,0
STU_00056,Software Engineering,SE401,4,above_avg,58.7,76.1,71.1,47.9,54.8,54.9,7.4,0.5,6.67,4,0,55.2,3.5,-1,1,0
STU_00056,Microcontroller & Embedded Systems,MES401,4,above_avg,65.5,73.2,75.4,43.6,51.0,48.5,6.8,0.75,6.67,4,0,55.2,10.3,0,0,0
STU_00056,Microcontroller Lab,MESL401,4,above_avg,79.9,85.1,59.2,70.0,84.5,71.0,0.3,0.48,6.67,1,1,55.2,24.7,0,0,0
STU_00056,Computer Networks Lab,CNL401,4,above_avg,59.9,92.1,77.9,61.0,60.6,57.3,0.0,0.43,6.67,1,1,55.2,4.7,0,1,0
STU_00057,Automata Theory,ITPCC509,5,above_avg,46.3,66.4,79.8,31.7,13.4,68.8,11.4,0.85,5.71,4,0,54.3,-8.0,-1,2,0
STU_00057,Design & Analysis of Algorithms,ITPCC501,5,above_avg,36.4,75.5,77.3,14.5,44.8,41.3,10.1,0.78,5.71,3,0,54.3,-17.9,0,1,0
STU_00057,Cloud Computing Laboratory,ITLBC506,5,above_avg,59.8,69.3,64.3,60.3,62.3,29.6,2.3,0.44,5.71,1,1,54.3,5.5,-1,1,0
STU_00057,Mobile App Development Lab,ITLBC507,5,above_avg,45.2,73.4,77.1,52.9,61.6,57.6,1.0,0.46,5.71,1,1,54.3,-9.1,-1,1,0
STU_00058,Artificial Intelligence,ITPCC710,7,below_avg,6.0,65.1,27.4,7.1,0.0,38.0,3.9,0.7,2.04,4,0,48.5,-42.5,-1,4,1
STU_00058,AI Laboratory,ITLBC711,7,below_avg,43.9,70.1,59.5,54.6,61.8,26.1,0.0,0.42,2.04,1,1,48.5,-4.6,0,2,1
STU_00058,Data Analytics Lab,ITLBC712,7,below_avg,18.4,71.3,33.0,30.6,29.9,23.3,0.4,0.38,2.04,1,1,48.5,-30.1,1,4,1
STU_00059,Engineering Mathematics-IV,MATH401,4,average,17.5,88.9,68.5,51.3,36.9,33.6,5.4,0.78,4.6,4,0,50.2,-32.7,0,3,1
STU_00059,Operating Systems,OS401,4,average,59.3,86.9,41.7,61.9,28.6,30.1,5.4,0.72,4.6,4,0,50.2,9.1,0,1,0
STU_00059,Computer Networks,CN401,4,average,48.1,78.4,65.6,72.9,12.6,38.2,6.2,0.67,4.6,4,0,50.2,-2.1,1,1,0
STU_00059,Software Engineering,SE401,4,average,33.9,70.1,53.9,29.1,32.2,54.6,2.8,0.5,4.6,4,0,50.2,-16.3,0,3,1
STU_00059,Microcontroller & Embedded Systems,MES401,4,average,40.1,81.7,57.3,28.7,41.7,54.0,7.8,0.75,4.6,4,0,50.2,-10.1,-1,2,0
STU_00059,Microcontroller Lab,MESL401,4,average,39.8,89.3,61.2,34.9,57.5,41.2,3.0,0.48,4.6,1,1,50.2,-10.4,0,2,0
STU_00059,Computer Networks Lab,CNL401,4,average,66.7,84.1,59.1,72.3,65.5,32.4,1.7,0.43,4.6,1,1,50.2,16.5,-1,0,0
STU_00060,Engineering Mathematics-III,MATH301,3,above_avg,60.4,95.0,47.4,48.4,70.8,53.6,10.3,0.82,6.86,4,0,60.2,0.2,0,1,0
STU_00060,Data Structures and Algorithms,DSA301,3,above_avg,64.6,89.9,54.8,62.6,60.7,49.2,12.0,0.68,6.86,4,0,60.2,4.4,-1,0,0
STU_00060,Database Management Systems,DBMS301,3,above_avg,75.1,100.0,70.2,96.8,74.8,73.3,7.3,0.58,6.86,4,0,60.2,14.9,0,0,0
STU_00060,Digital Logic & Design,DLDA301,3,above_avg,60.0,88.9,83.2,59.3,79.2,43.6,10.8,0.65,6.86,4,0,60.2,-0.2,1,1,0
STU_00060,Python Programming,PYTHON301,3,above_avg,68.2,95.5,74.4,74.2,82.2,43.8,6.3,0.38,6.86,2,1,60.2,8.0,1,0,0
STU_00060,DSA Laboratory,DSAL301,3,above_avg,61.8,78.3,69.3,51.3,73.9,62.3,5.1,0.42,6.86,1,1,60.2,1.6,0,1,0
STU_00061,Engineering Mathematics-IV,MATH401,4,above_avg,35.0,87.9,78.0,0.0,25.8,29.4,7.4,0.78,6.86,4,0,46.6,-11.6,0,2,0
STU_00061,Operating Systems,OS401,4,above_avg,51.8,75.4,86.1,32.4,70.1,37.9,7.7,0.72,6.86,4,0,46.6,5.2,0,1,0
STU_00061,Computer Networks,CN401,4,above_avg,48.8,91.3,96.1,42.6,46.3,66.6,7.0,0.67,6.86,4,0,46.6,2.2,0,1,0
STU_00061,Software Engineering,SE401,4,above_avg,65.8,96.0,78.3,47.3,45.8,61.9,10.0,0.5,6.86,4,0,46.6,19.2,1,0,0
STU_00061,Microcontroller & Embedded Systems,MES401,4,above_avg,38.5,100.0,72.7,40.2,6.7,55.5,9.7,0.75,6.86,4,0,46.6,-8.1,0,2,1
STU_00061,Microcontroller Lab,MESL401,4,above_avg,72.0,70.7,92.3,53.3,69.5,41.1,0.5,0.48,6.86,1,1,46.6,25.4,0,1,0
